id,CT,HarNgn3
913758684,+9*20/2-13*26/33,1.5174434529346497
180554713,+0*20+6*9-6*12,1.501134412655302
913737269,+9*20/2+12*31/2,1.4988825823218768
615814269,+2*6*9-2*6*12,1.488777731026863
347052670,+9*22+25*26-12*22,1.4879000414146528
818136114,+6*25/10-6*27/10,1.4762875000761273
93935881,+9+20+20-7-12-24,1.474632735042038
856920236,+7*27/13+9*20/2,1.4735124866145155
68216386,+6+9+14-10-13-13,1.4728351417299783
545331710,+0*27/33+9*20/2,1.4710183892343696
913758229,+9*20/2-13*13/6,1.4682948900974166
68207555,+6+9+14+26-13-22,1.468066964260231
244027822,+3*10+6*9-6*12,1.4648714315526807
93937053,+9+20+20-12-13-21,1.4633670111605417
800817660,+6*12/14+24*29/11,1.4617444641736483
714451368,+4*9/2+9*20/2,1.460420153010097
94111083,+9+20-2-13-21-22,1.4579034375552866
1506397516,+3*6*29*30*33/27,1.4570637602242127
918528730,+9*24/2-29*30/10,1.4555521556516733
913754708,+9*20/2-8*26/20,1.4555172775622505
273647914,+4*25-3*8-6*10,1.4549230459938898
93448453,+9+18+20-2-19-22,1.4545159287327905
725498243,+4*16/18+9*20/2,1.4543105129904388
908805918,+9*16/2-19*26/33,1.4534485526427474
68210140,+6+9+14+30-0-13,1.4522880500365911
913763835,+9*20/2-22*29/26,1.4521557563541956
741066040,+4*27/30+9*20/2,1.4507279152685757
743743403,+4*29/33+9*20/2,1.4507279152685757
911294270,+9*18/2-2*3/21,1.4497648747129024
688945357,+3*22/2+9*20/2,1.4494912500309465
717718187,+4*11/8+9*20/2,1.4493871496757256
908801104,+9*16/2-12*14/9,1.4492631720894382
913750946,+9*20/2-4*26/24,1.4484438438143366
830438070,+7*7/13+9*9/2,1.4484252791605654
93959104,+9+20+22+25-5-12,1.4482193504354983
175241285,+0*13+9*12-12*12,1.446428138850693
913749321,+9*20/2-3*8/18,1.446381727665254
913757511,+9*20/2-12*13/16,1.446381727665254
913758927,+9*20/2-13*34/10,1.446381727665254
918507740,+9*24/2+28*31/10,1.446240706689675
546779777,+0*28/33+9*24/2,1.4457369649547045
743576650,+4*29/27-3*17/13,1.4449310876141364
785002525,+5*29/30+9*20/2,1.4448223422450637
525705935,+0*15/8+9*24/2,1.4446301569034554
515698684,+0*9/14+9*24/2,1.4444947988236183
908792728,+9*16/2-3*3/25,1.4443190149750122
819502982,+6*26/14+9*20/2,1.443210249459739
913751923,+9*20/2-5*26/10,1.4431003505932876
921974171,+9*27/2-25*28/24,1.442626055955646
892702634,+8*29/2+9*24/2,1.4420993524648436
916241626,+9*22/5+17*19/22,1.4420906883056226
913740298,+9*20/2+17*22/25,1.441311088752566
591164305,+1*22/14+9*20/2,1.4407678917381292
911298519,+9*18/2-6*10/8,1.440749811901851
1275366576,-1*10/11-11*34/17,1.440067260225798
867745098,+8*9/12+17*21/22,1.4400198458618787
93934310,+9+20+20-3-12-23,1.4399436794862912
913744039,+9*20/2+25*27/29,1.4397886096776136
78350673,+7+14+25+30-0-5,1.4388723708897844
734347807,+4*22/28-7*29/32,1.438766118473751
913754568,+9*20/2-8*22/12,1.438341872717664
913754834,+9*20/2-8*30/14,1.438341872717664
913754953,+9*20/2-8*34/0,1.438341872717664
298869872,+6*9-6*12-8*34,1.4375583211000147
298870007,+6*9-6*12-14*28,1.4375583211000147
913754781,+9*20/2-8*28/27,1.436943121502757
913765972,+9*20/2-29*31/10,1.4363764423778385
94108268,+9+20-2-4-5-13,1.4362640703615728
93622865,+9+18-2-5-13-19,1.4362640703615728
918504764,+9*24/2+20*25/12,1.4361373419474717
93448781,+9+18+20-3-12-19,1.4358460936862016
1119273905,+18*24/16-2*6/9,1.4355749078734004
893032484,+8*29/13+14*18/16,1.4355060925643772
93933938,+9+20+20-2-17-21,1.435484955534914
706244901,+4*4*25-3*8*19,1.4354710822967849
208814192,+1*24+6*9-6*12,1.4352688583043276
1336390168,-3*34/4-5*6/13,1.4347616241606516
1510626221,+4*6*9*29*30*30,1.4344888869262675
517442728,+0*10/14+9*20/2,1.4340957535655745
189011602,+0*31+9*22-3*22,1.4338517810035625
67703259,+6+8+14-13-13-22,1.4337554090201596
908789772,+9*16/2-0*13/8,1.4337329972947064
47674132,+4+4+14-5-13-25,1.433460159210297
913744136,+9*20/2+25*30/26,1.4332834116699893
913739797,+9*20/2+16*25/19,1.432738937373786
290998178,+5*25+6*9-6*12,1.4324176016101395
83505157,+8+9+26-2-13-21,1.4322758748000184
918501029,+9*24/2+14*17/12,1.4321829796780785
913735533,+9*20/2+10*25/18,1.4320898269435696
913754555,+9*20/2-8*21/33,1.4319355157957845
298637363,+6*9+16*29-6*12,1.431905289535402
913745887,+9*20/2-0*3/19,1.4318273623774045
913749749,+9*20/2-3*21/16,1.4318273623774045
93994956,+9+20+24-2-3-13,1.4314622896263964
913740483,+9*20/2+17*28/10,1.4312119887278043
342284958,+9*12+20*20-12*12,1.431131793284382
120317668,+14+20+20-2-3-13,1.4306188847150725
913743083,+9*20/2+22*31/33,1.4301219151744642
913753061,+9*20/2-6*31/25,1.4300098321333603
913752426,+9*20/2-6*12/18,1.4300098321333603
908799550,+9*16/2-10*14/8,1.429992225640799
867228261,+8*9*19-2*8*16,1.429671724190763
913750003,+9*20/2-3*29/6,1.4294740023149437
913754896,+9*20/2-8*32/10,1.4294594482733465
913754349,+9*20/2-8*15/25,1.4294594482733465
913760193,+9*20/2-15*31/21,1.4294594482733465
913758875,+9*20/2-13*32/25,1.4294594482733465
913749545,+9*20/2-3*15/10,1.4294594482733465
913748504,+9*20/2-2*15/27,1.4294594482733465
913745358,+9*20/2+30*32/21,1.4294594482733465
913752938,+9*20/2-6*28/0,1.4294594482733465
913753159,+9*20/2-6*34/24,1.4294594482733465
913752540,+9*20/2-6*15/33,1.4294594482733465
913752292,+9*20/2-6*8/16,1.4294594482733465
327955716,+8*9+14*20-6*12,1.4292389670248822
908778090,+9*16/2+9*20/0,1.4281912164108477
568606233,+1*8/12-5*5/24,1.4279156415569711
53015800,+4+14+33-5-13-24,1.427856396950309
905033706,+9*13/5+16*17/22,1.4278442228625925
1198104335,+25*25/10-0*24/13,1.4271810646221912
191529420,+0*34+31*31-13*17,1.4270174758474976
51873294,+4+11-5-10-17-28,1.4267543023663614
913764201,+9*20/2-23*28/29,1.4265134231515255
913742239,+9*20/2+20*33/14,1.4264405515511305
550945958,+0*31/30+9*20/2,1.4264405515511305
909284670,+9*16/19-13*13/18,1.4263878474128475
772985303,+5*20/19+9*20/2,1.426362527662717
93933823,+9+20+20-2-11-23,1.4261068249951188
970032398,+11*19/12-11*11/28,1.4257880332178874
913737148,+9*20/2+12*27/14,1.4257224934546404
74956257,+7+7+14+33-5-13,1.4251845932420089
157348136,+30+31-1-5-10-22,1.425103705978584
913761452,+9*20/2-17*32/24,1.4250128002444706
913736051,+9*20/2+11*17/6,1.4250128002444706
93996371,+9+20+24-5-12-13,1.4241285515655708
913747961,+9*20/2-1*32/12,1.4239480563645446
913746356,+9*20/2-0*17/26,1.4239480563645446
