id,CT,HarNgn3
457309580,-0*5-3*15-3*31,1.629134254715396
477196639,-3*31-5*16-14*15,1.629134254715396
477197569,-3*31-5*18-15*20,1.629134254715396
477194856,-3*31-5*12-15*34,1.629134254715396
477198022,-3*31-5*19-15*22,1.629134254715396
469051237,-2*5-3*31-15*21,1.629134254715396
477193470,-3*31-5*9-15*25,1.629134254715396
1334801225,-3*31/8-15*34/27,1.6278580700552467
1335114938,-3*31/27-15*33/6,1.6237867557045222
271799944,+4*22-2*10-2*27,1.617550480004019
1432320457,-10*31/4-15*34/27,1.6085469819969704
613318184,+2*4/16-3*9/25,1.6061281613091811
190106415,+0*32-3*31-5*20,1.5995936506515125
446095889,+25*32-3*31-5*19,1.5995936506515125
1336390168,-3*34/4-5*6/13,1.596166733642078
908232786,+9*15/26-3*31/27,1.5923438533271663
197644019,+1*8-10*25-13*20,1.5890447906863852
1335015334,-3*31/21-15*16/8,1.5853755467661812
1335114548,-3*31/27-15*21/12,1.582455991952854
1335114528,-3*31/27-15*20/27,1.582455991952854
1335114569,-3*31/27-15*22/0,1.582455991952854
1335114452,-3*31/27-15*18/16,1.582455991952854
1335114472,-3*31/27-15*19/2,1.582455991952854
1335114857,-3*31/27-15*30/25,1.582455991952854
1335114771,-3*31/27-15*28/4,1.582455991952854
1335112996,-3*31/27-13*15/14,1.582455991952854
1336782864,-3*34/27-31*34/9,1.579348930887576
1432320008,-10*31/4-15*21/6,1.578176981294255
1432320155,-10*31/4-15*25/22,1.578176981294255
730600068,+4*20*34-3*3*9,1.5777134564210853
56364158,+4+31-3-17-24-25,1.576983497837479
455536898,+32*34-3*31-5*14,1.572575533358221
405259263,+15*32-3*31-5*33,1.572575533358221
705528272,+3*34/22+26*29/5,1.5698932698274528
273586924,+4*25-0*1-3*6,1.5695059868809087
1422906859,-9*31/17-15*21/1,1.567130040457203
613318062,+2*4/16-3*6/0,1.5669662910373572
654612756,+2*31/22+29*30/5,1.5669170620639077
940309508,+10*17/22+26*29/5,1.5669170620639077
1203167872,+25*31/22+29*33/5,1.5669170620639077
1455137679,-13*33/26-16*34/22,1.5667170289948955
893040872,+8*29/13-0*27/1,1.5665480953604214
1336669969,-3*34/21-5*26/13,1.5648578816616
231009728,+2*22-3*12-12*27,1.5638844719218166
1100535940,+17*21/22+29*30/5,1.561538002856576
949705920,+10*25/22+29*30/5,1.561538002856576
1288779644,-1*28/22-3*31/27,1.561423128102131
1163131192,+21*28/27-3*14/4,1.5604380566180338
493429825,-10*31-15*21-24*31,1.5600275055942547
404321348,+15*29-10*31-15*25,1.5596557000627578
477177234,-3*31-4*5-15*24,1.5586537256581112
981677664,+11*29/32-22*32/17,1.5584335707614685
1240527718,-0*1/6-3*33/26,1.5580733087212892
482899278,-5*20-10*31-15*34,1.5578912351082903
483000297,-5*21-10*31-15*28,1.5578912351082903
483100872,-5*22-10*31-15*27,1.5578912351082903
483300679,-5*24-10*31-15*25,1.5578912351082903
493432288,-10*31-15*34-17*31,1.5578912351082903
487736907,-7*17-10*31-15*28,1.5578912351082903
488276116,-7*24-10*31-15*27,1.5578912351082903
474107144,-3*7-10*31-15*25,1.5578912351082903
477800796,-4*5-4*15-10*31,1.5578912351082903
