id,CT,HarNgn3
746271612,+4*31/33-3*33/1,1.72713121680175
320946552,+7*22-0*3-27*30,1.7105749773229022
568242003,+1*8/2-3*8/4,1.6946631986179568
320946542,+7*22-0*3-26*28,1.685789873493677
1165291296,+21*31/12-0*3/1,1.684469579414554
1159424003,+21*24/16-1*22/25,1.6825665193261456
1335995447,-3*33/13-10*32/1,1.6772496329655833
1318459507,-3*6/1-15*22/13,1.6746003326918466
313630943,+7*8-3*13-14*28,1.6743607574094996
888364146,+8*25/12-3*8/1,1.672377924001896
431636153,+20*34-3*28-10*33,1.6704383884767484
262514451,+4*7-3*21-20*27,1.6664672145200885
591135881,+1*22/13-0*3/21,1.6584870825726592
213935817,+1*31+9*34-2*3,1.6584116694989668
23425081,-3*30*30/13/21,1.6559567627819392
1336400367,-3*34/4-17*33/1,1.6558677696578228
194565840,+1*4-2*3-14*15,1.6553484819770872
1336225618,-3*33/27-10*30/1,1.6551783514517868
1336232328,-3*33/27-21*24/1,1.6551783514517868
591139495,+1*22/13-3*14/1,1.65462370710149
1173533036,+22*28/1-3*3/1,1.6544862080022489
1176273957,+22*31/13-3*30/1,1.653570734401652
733829447,+4*22/13-2*3/1,1.653570734401652
1327622831,-3*19/12-26*28/4,1.6511231139027491
1336372473,-3*34/1-32*33/1,1.650474332857528
1159472380,+21*24/18-1*22/31,1.647154028435343
1171609014,+22*25/29-3*12/27,1.6469669126872477
712175182,+4*7/27-0*3/34,1.6459562217083976
321006490,+7*22-3*9-12*28,1.6447652521919018
1318456263,-3*6/1-10*34/8,1.6446312514617836
210656663,+1*26-1*33-3*16,1.6440556896331289
1170053395,+22*24*29-14*21*27,1.6439903455154206
924511066,+9*29/13-0*3/1,1.643967942272851
1331799814,-3*26/1-21*28/4,1.643614576235262
1336359139,-3*34/1-6*32/26,1.642789605390692
1177379096,+22*32/27-3*14/1,1.641264025569587
1336403468,-3*34/4-24*28/27,1.6412058657552089
1422906859,-9*31/17-15*21/1,1.6409693889070378
1165007616,+21*31/0-3*22/10,1.6405005378527424
561644949,+1*4/13-3*20/21,1.6402565824232822
1336782045,-3*34/27-27*31/19,1.638809229260901
1174124291,+22*28/27-3*20/21,1.6367854714436207
926796436,+9*31/16-0*3/1,1.6366100598003457
1452951909,-13*25/20-26*34/9,1.636079520666346
1455137679,-13*33/26-16*34/22,1.6356794441504714
1029455478,+13*28/29-3*6/27,1.635357746899869
1219390077,+28*28/29-3*12/13,1.635357746899869
1219390337,+28*28/29-3*20/8,1.6342828334916832
953215599,+10*28/29-3*20/9,1.6339934515620211
572669066,+1*10/29+4*25/24,1.6339911887240404
956461307,+10*31/29-3*14/21,1.6310321636506375
1324136023,-3*14/1-15*20/13,1.6306355462652458
953215560,+10*28/29-3*19/2,1.63023114047182
242213117,+3*7+12*34-3*13,1.630055501263686
750531116,+5*5/4-0*3/1,1.630006607806866
