id,CT,HarNgn3
1422906892,-9*31/17-15*22/1,1.6526210030297344
273655443,+4*25-3*22-21*21,1.636090004382323
730600068,+4*20*34-3*3*9,1.622372626776632
1455137679,-13*33/26-16*34/22,1.6181896595527208
722620192,+4*14/19-9*12/1,1.6180313011502456
521207739,+0*12/22+6*22/13,1.6024627337613082
271799944,+4*22-2*10-2*27,1.600255141162016
1336782258,-3*34/27-28*31/0,1.596168038460232
568242003,+1*8/2-3*8/4,1.5944491713582944
1170149593,+22*24/2-2*27/9,1.592677887378558
1336233816,-3*33/27-24*33/1,1.5876268472482609
634696590,+2*17/22+26*29/5,1.5874724948307852
654612756,+2*31/22+29*30/5,1.5874724948307852
945085707,+10*21/22+26*29/5,1.5874724948307852
1203167872,+25*31/22+29*33/5,1.5874724948307852
1170053395,+22*24*29-14*21*27,1.5858217558230605
607603547,+1*34/5+6*27/13,1.5857277620608317
984819185,+11*32/34-1*10/11,1.58537476253209
1171609014,+22*25/29-3*12/27,1.5840840184626164
1422536250,-9*30/17-15*28/1,1.5835252909648951
49744691,+4+7+23-13-13-28,1.5828949487292625
49880510,+4+7-5-13-13-34,1.5828949487292625
945042687,+10*21/19-22*26/33,1.5824574544179006
1151357123,+20*29/5+21*24/22,1.5812642200210485
1100535940,+17*21/22+29*30/5,1.5812642200210485
949705920,+10*25/22+29*30/5,1.5812642200210485
940310336,+10*17/22+29*33/5,1.5812642200210485
746271612,+4*31/33-3*33/1,1.5791310807504233
273592547,+4*25-0*10-3*22,1.5780030437751738
945086104,+10*21/22+27*33/5,1.5778836435315535
913752827,+9*20/2-6*24/22,1.576025686801554
1195250819,+24*31/22+27*30/5,1.5758688595644408
1147645455,+20*24/34-9*16/7,1.575611294640152
1494789306,+1*4*9*16/13/22,1.5739580363304229
682376634,+3*17/21-3*12/22,1.5726764172158845
49467067,+4+7+11+11-13-21,1.572463562549911
747408732,+4*32/29-16*22/10,1.572207314253123
1159424009,+21*24/16-1*22/31,1.5707929560676777
1159472383,+21*24/18-1*22/34,1.5707929560676777
718850920,+4*12*25-3*19*22,1.570504616993799
944537559,+10*21/2-12*22/13,1.5703290640445908
207303953,+1*22+4*7-3*13,1.5701992074135511
710049193,+4*6/13+6*24/22,1.570036093987918
1166500733,+21*32/29-12*22/10,1.5696029236233406
194586374,+1*4-3*9-13*31,1.5678284111042604
612612292,+2*4*25-3*14*22,1.5677738623594688
598086689,+1*27/5+25*31/22,1.5674569279562671
807746947,+6*17/12+24*31/4,1.5670458191578556
725556690,+4*16/19-10*19/25,1.56681857780192
1329479902,-3*22/10-6*24/8,1.5665867054116989
1189378139,+24*24/14-9*34/7,1.5661829078503215
1151879878,+20*29/27-4*27/28,1.5653860149719288
743591632,+4*29/27-24*29/26,1.564759785253946
1130136866,+19*20/16-12*21/33,1.5645261829719512
260236193,+4*4+7*26-3*6,1.5642542481423165
20906577,+24*24*26/0/29,1.5641979993594413
952683228,+10*28/11+24*26/10,1.5635558527712423
953215599,+10*28/29-3*20/9,1.5633871074835703
1190544335,+24*25/29-18*26/1,1.5631519743874664
1279406409,-1*15/17-8*9/1,1.5610497427690002
826415676,+6*32/4-1*10/11,1.5609739951595727
151867365,+25-0-9-13-21-21,1.560688476671854
503481386,+0*2/25-3*6/1,1.5605164169721448
924526018,+9*29/13-16*31/22,1.560455403574361
705528272,+3*34/22+26*29/5,1.5599103225551232
1408088210,-8*21/33-14*34/1,1.559832724895239
207798914,+1*22-3*13-26*29,1.5593685958552417
572017048,+1*10/12-17*20/31,1.5586529817763182
607615522,+1*34/5+25*28/22,1.5582256168328867
49814779,+4+7+29-13-21-28,1.5582062828162082
1130129787,+19*20/16-4*19/24,1.558102861761545
555981333,+1*1/7-9*12/30,1.5580603273702387
