CT,GeoMax,HarMax,CtyMax,ProMax,Value,ValGeo,GeoLim,ValHar,HarLim,GeoRank,HarRank,Nguong1,GeoNgn1,HarNgn1,ProNgn1,CtyNgn1,Values_Ngn1,ValGeoNgn2,GeoNgn2,ValHarNgn2,HarNgn2,ProNgn2,CtyNgn2,Values_Ngn2,Nguong_mm3,MinGeo3,MinHar3,ProNgn_mm3,CtyNgn_mm3,Values_Ngn_mm3,ValGeoNgn3,GeoNgn3,ValHarNgn3,HarNgn3,ProNgn3,CtyNgn3,Values_Ngn3,Slope_avg,Slope_wgt_avg
+8*22/12-3*9/7,1.218249461277541,0.9160275234252577,HAG,0.91869918699187,0.374466769726534,0.0031194028338120375,1.4146568948189056,0.09412963939592807,1.156560784860366,0.4230698937338756,0.2826474303606788,0.05213988301223732,1.549162195251553,1.317162007480289,0.91869918699187,HAG,[0.37446677],0.010921185981185258,1.8745028910870076,0.010921185981185258,1.6566446521886609,0.6934405025868441,HAG_HAR,[0.37446677 0.01300301],0.10892961292404915,1.1070124819496077,1.1049607385858198,0.91869918699187,HAG,[0.37446677],0.029085672929560064,1.309817641642546,0.029085672929560064,1.2302777414441843,1.06,,[],0.9338281800444104,0.9889640964671683
+4+10-5-13-25-26-27,1.4727090933223298e-59,0.0,VHG,0.2890625,4.666410842984375,2.0677183412631575,1.1006638448661215,2.0677183412631575,1.0913996255918952,0.12159457801180547,0.01798042827554855,22.570691655623964,1.06,1.0599999999999998,1.06,,[],-0.001928096666666667,1.8414973143453055,-0.001928096666666667,1.6535724645059708,1.06,,[],22.570691655623964,1.06,1.06,1.06,,[],-0.005314490611212606,1.1791334518280423,-0.005314490611212606,1.1133974283463064,1.06,,[],0.8897720522244391,0.9652714584098928
+0*1*2*27/30,0.9765019337093497,0.8489124110974695,VOS,0.7685185185185184,1.2294208487126004,0.39825812116985254,1.1335594482397564,0.853736007300997,1.0758381393069898,0.42399968025848295,0.3561624099860498,0.06361111266704908,1.1838445080125184,1.138246063441724,0.7561390864320715,VOS_PTC_LAF_DLG_HAS_PVD,[1.22942085 1.13522552 0.11535067 0.08004293 0.07418129 0.06566265],0.03738982173672752,1.8161413117774827,0.03738982173672752,1.6481645029603438,1.06,,[],49.0732579061416,1.06,1.06,1.06,,[],0.005000701078163136,1.4104452331145945,0.005000701078163136,1.2887132520799218,1.06,,[],1.2798500862304936,0.9784596767473165
+0*1*2*16*27/18/30,0.9765019337093497,0.8489124110974695,VOS,0.7685185185185184,1.231127236351176,0.40280636829206806,1.1335594482397564,0.853736007300997,1.0758381393069898,0.42399968025848295,0.3561624099860498,0.06361111266704907,1.1838445080125184,1.138246063441724,0.7561390864320715,VOS_PTC_LAF_DLG_HAS_PVD,[1.23112724 1.13522552 0.11570394 0.08049419 0.07418129 0.06566265],0.03738982173672752,1.8161413117774827,0.03738982173672752,1.6481645029603438,1.06,,[],49.53033687062336,1.06,1.06,1.06,,[],0.005576246422844277,1.409880150284979,0.005576246422844277,1.2880868465746347,1.06,,[],1.3037496006777511,1.0051478730092638
+0*1*2*20*28/25/30,1.017243631585234,0.9232618419979903,PTC,0.9544658493870404,0.7842209351566274,3.0941226186020003,1.108830270541113,52.222660592032035,1.0599999999999998,0.440205483102535,0.32863805407330066,0.08132829434806094,1.2222041747850072,1.145004787163333,0.9343484855513733,PTC_AAM_VPG_DLG_TTF,[0.78422094 0.24928645 0.19670158 0.09443224 0.09368051],0.06985349774062324,1.8105076552103074,0.06985349774062324,1.6448964877605485,1.06,,[],52.222660592032035,1.06,1.06,1.06,,[],0.005844935424056174,1.4292860571590704,0.005844935424056174,1.3251713351622092,0.4355305466237942,DLG,[0.09443224],1.2564936099096964,0.9283107635711476
+0*1*2*12*27/4/33,1.0007854833377166,0.8862617935983663,VOS,0.7685185185185184,128.43602667500102,9.936147493026802,1.1735742399365874,407.07561051005007,1.1169170291884662,0.4453519350602363,0.3707615522196745,538.1216779634088,1.165590558260462,1.1169170291884662,1.06,,[],2.5826813056930042,1.8310710027818562,2.5826813056930042,1.6441476879881953,1.06,,[],1742.011154118474,1.06,1.06,1.06,,[],0.3533681229874989,1.341666652073808,0.3533681229874989,1.258704126053379,0.4355305466237942,DLG,[7.35582036],1.3405854156132386,1.360931255135614
+0*1*12*12*27/31/33,0.9480956569839837,0.8392506082232339,VOS,0.7685185185185184,276170.3732368402,856.5446846900976,1.116863226495082,32516.220369589413,1.0599999999999998,0.40706571913790834,0.3412243945923941,13.947267102489478,1.1569797023917618,1.0951216978517393,0.8997925875736417,VOS_TTF_PTC_LAF_AGM_VPG_LM8_PVD,"[2.76170373e+05 6.72635011e+02 4.51954433e+02 1.26340218e+02
 4.69879617e+01 2.93161801e+01 2.20808385e+01 1.55134191e+01]",10.779362245949159,1.8163917470397495,10.779362245949159,1.6371361147827954,1.06,,[],32516.220369589413,1.06,1.06,0.7685185185185184,VOS,[276170.37323684],4.14486943661494,1.2306519723237255,0.3745307459165223,1.1871435419268463,1.06,,[],-1.846717339388299,-0.5376304417199964
+0*3*6*22*25/11/13,0.8910893992737166,0.7559023010496946,FCM,1.460176991150442,52.834700474703276,72.09920259707765,1.1598239613521755,72.09920259707765,1.0664278033062247,0.2866837876332103,0.16112306149535796,1.4601020990388787,1.2648115619542084,1.2163752363860751,1.0620173721081962,FCM_SHI_HVG_BFC_FCN_TMT_IJC_IDI_HT1,"[52.83470047 19.04152424 15.04165872 11.42715186  7.01685151  4.35035544
  2.11225368  1.8937825   1.56860733]",0.9984126486611169,1.730540480733508,0.9984126486611169,1.6364653111805134,1.0994776205223984,FCM_SHI_HVG_BFC_IDI_PET,[52.83470047 19.04152424 15.04165872 11.42715186  1.8937825   1.38457481],198.86196467297668,1.06,1.06,1.06,,[],0.20669132002599772,1.3913427999764385,0.20669132002599772,1.3206653454973771,1.0515811926883596,FCM_HVG_BFC_IDI,[52.83470047 15.04165872 11.42715186  1.8937825 ],1.1954010319736244,0.870576132013067
+0*4*21*24*24/11/13,0.9854247934165011,0.8546998084706691,PET,0.9523809523809524,0.5603278838069038,0.029450888607452853,1.1456144130029415,18.781095032607332,1.0713629402756508,0.37662551732372773,0.2577611198992911,0.4719774125561055,1.3463362904664995,1.2724782063449367,0.9523809523809524,PET,[0.56032788],0.032207380082406804,1.7187932128498524,0.032207380082406804,1.6335232263266104,1.050003639015088,PET_SHI_IDI,[0.56032788 0.13749019 0.08698602],0.4719774125561055,1.1181547965261367,1.1166514843698954,0.9523809523809524,PET,[0.56032788],0.0399808534688618,1.2949827316503761,0.0399808534688618,1.2622566937252082,0.7594699646643109,IDI,[0.08698602],1.3547969773095216,1.169611711494493
+8*22/12-5*5/7,0.9779959187326857,0.8298946942511789,VIP,1.05,0.04764146269465925,0.11277777548642305,1.2618683531319268,0.11277777548642305,1.184068374844001,0.4088945967477673,0.29923948777569553,0.05238744963402946,1.3681991827462359,1.3070326570332456,1.06,,[],0.05238744963402946,1.7738752697796678,0.02418888001693916,1.6333620121551398,1.06,,[],0.23672423903570805,1.06,1.06,1.06,,[],0.10026467957876496,1.2091848629591442,0.10026467957876496,1.1587027731553727,1.06,,[],1.3521404581744227,1.4037895392853719
