CT,GeoMax,HarMax,CtyMax,ProMax,Value,ValGeo,GeoLim,ValHar,HarLim,GeoRank,HarRank,Nguong1,GeoNgn1,HarNgn1,ProNgn1,CtyNgn1,Values_Ngn1,ValGeoNgn2,GeoNgn2,ValHarNgn2,HarNgn2,ProNgn2,CtyNgn2,Values_Ngn2,Nguong_mm3,MinGeo3,MinHar3,ProNgn_mm3,CtyNgn_mm3,Values_Ngn_mm3,ValGeoNgn3,GeoNgn3,ValHarNgn3,HarNgn3,ProNgn3,CtyNgn3,Values_Ngn3,Slope_avg,Slope_wgt_avg
+1*22/0-3*13/8,0.7452984536115589,0.6830245620978929,GTT,0.5,1003.2376006304124,372.4210328268,1.06,372.4210328268,1.06,0.2767225515235507,0.16149424148347521,372.4210328268,1.06,1.06,0.5,GTT,[1003.23760063],0.0009136309460820943,1.291889123017444,2.9730002539683653,1.166812256045645,1.06,,[],372.4210328268,1.06,1.06,0.5,GTT,[1003.23760063],0.004559918597213861,1.797788295651723,0.004559918597213861,1.6982719023485804,1.3036809815950918,HTI_DHA,[0.01352723 0.00644537],-0.32253654849642943,0.3721053814250342
-9*31/8-30*30/1,3.1517730797426476e-41,0.0,NHS,5e-324,0.2011504468294068,0.0,1.06,0.0,1.06,0.14720745901874818,0.023540936493136117,-0.003917604006930812,1.1500696907251533,1.0865360699225388,5e-324,NHS,[0.20115045],-0.004776490590048883,1.324780422232642,-0.004776490590048883,1.2463601329398037,1.06,,[],0.0,1.06,1.06,5e-324,NHS,[0.20115045],-0.03070744176513903,1.8849318193677662,-0.03070744176513903,1.6865925012615215,1.06,,[],1.1842363804495952,0.0
-0*1/17-2*2/7,0.8691246069988643,0.7578034902641847,SFC,0.9676113360323886,-0.005259206075638312,-0.015763019936205047,1.06,-0.015763019936205047,1.06,0.31816327963824703,0.18322712882269696,-0.015763019936205047,1.06,1.06,0.9676113360323886,SFC,[-0.00525921],-1.8022438422390377,1.1776088008843406,-0.1878167521766932,1.1382702577647534,1.786577181208054,KSB,[-0.16130797],-0.015763019936205047,1.06,1.06,0.9676113360323886,SFC,[-0.00525921],-1.8022438422390377,1.825821328435159,-1.8022438422390377,1.6785717350120768,1.03304199068954,TCM_VNM_CCL_IJC,[-0.23863862 -0.64438063 -1.29390777 -1.65044576],0.8491288241482479,0.0
+4*21/3+17*21/4,1.0218145195822141,0.868651308192988,MHC,1.015748031496063,194.35051663203345,55.065528131232035,1.2202395149307148,161.25243264697605,1.1501050620821394,0.4740172716562793,0.26631054297226064,161.25243264697605,1.2202395149307148,1.1501050620821394,1.015748031496063,MHC,[194.35051663],0.5035414827021698,1.336625041123748,0.5035414827021698,1.2816103274299913,1.015748031496063,MHC,[194.35051663],175.27351742378988,1.06,1.06,1.015748031496063,MHC,[194.35051663],0.26058850229332964,1.7232005871339668,0.26058850229332964,1.678272125645554,1.015748031496063,MHC,[194.35051663],2.338340742797924,2.2754728717100465
+21*24/16-1*22/25,0.9164464546266864,0.7869496790264819,AVF,1.0,0.07931203132607376,23.121647866314504,1.0887700927704818,23.121647866314504,1.086182989024419,0.3409431880350561,0.19370414271041722,23.121647866314504,1.0887700927704818,1.086182989024419,1.06,,[],1.3724456158081981,1.0929433620225704,1.3724456158081981,1.090029380845845,1.06,,[],109.28109685453458,1.06,1.06,1.06,,[],0.0019348700260971995,1.706352226023567,0.0019348700260971995,1.6730729941127156,1.741869918699187,VSC,[0.00531181],1.0010622992461113,1.260273654232176
+7*17*24-9*25*34,0.8810556800049919,0.7859117095682135,VMD,1.974226804123712,6.600531080407586,3.272911885366934,1.1249904376332271,3.272911885366934,1.119170722705844,0.44022451535646645,0.40522049934505394,3.272911885366934,1.149696112353399,1.119170722705844,1.974226804123712,VMD,[6.60053108],2.626944030987641e-07,1.4633840474846758,1.52012121647833e-07,1.3273822411529157,1.3212267118818584,SVC_IJC_HPG_VNM_KSB,"[9.87456481e-03 3.86036151e-06 2.21689782e-06 4.30007715e-07
 2.76875678e-07]",8.921336468879526,1.06,1.06,1.06,,[],1.3797683165088477e-07,1.813285666254749,1.3797683165088477e-07,1.6606045483767085,1.0922330784480319,SVC_IJC_HPG,[9.87456481e-03 3.86036151e-06 2.21689782e-06],1.2664661050906472,1.3295684905245586
+13*21/3+24*25/22,1.0314204747019746,0.8901631723014314,ST8,2.063063063063063,2540.566841708871,122.82326689367648,1.0864809587352942,15280.272506161235,1.0779878528622449,0.5804061143311505,0.4791110166733554,15280.272506161235,1.100323803360603,1.0779878528622449,1.06,,[],2.8771613908636238,1.2553920039523017,10.429058257782954,1.179395023192387,0.9577125624747268,MHC_DXG_HAR,[52.11728675 31.51885357 10.72207913],77669.86667929875,1.06,1.06,1.06,,[],2.402659596609452,1.6811828135484121,2.402659596609452,1.6513989341470139,1.0622579184382708,MHC_DPM_HTI,[52.11728675  7.81769782  6.18078578],1.1186560602099371,1.1577628310020285
-0*14/22-8*14/17,1.160013855853425e-81,0.0,AVF,1.0,15449.150366979738,87.74313849324611,1.099110234708083,87.74313849324611,1.0921891756057296,0.09455044784679087,0.012853039656564038,87.74313849324611,1.099110234708083,1.0921891756057296,1.2420409466740987,AVF_VFG_TRC_BBC,[15449.15036698  1706.60182478  1562.01786771   676.98495252],-0.660125281665359,1.1617554771660012,-0.319534108657868,1.1216519127947395,1.06,,[],1068.8928264912117,1.06,1.06,1.2404024216524216,AVF_VFG_TRC,[15449.15036698  1706.60182478  1562.01786771],-0.660125281665359,1.8242729074220447,-0.660125281665359,1.6495987360370568,0.7827956989247311,DCL,[-0.559172],7.483323069060759,0.0
+22*24/2-2*27/9,3.5551833136167807e-41,0.0,AGM,1.05,0.44391727191205643,1.801479995536605,1.082369546529382,1.801479995536605,1.0807861726628356,0.2045800507381796,0.023881042182133366,1.801479995536605,1.159541970911226,1.0807861726628356,1.06,,[],0.2645481076460512,1.3132734074117338,0.2645481076460512,1.2101330219093362,1.06,,[],1.801479995536605,1.06,1.06,1.06,,[],0.020769034018512895,1.7923159062768892,0.020769034018512895,1.6487514892427582,1.3080193236714974,PNJ_HT1,[0.13492775 0.06022446],0.9045428762572908,1.0326904319520234
+1*10/29+4*25/24,0.9014169390009372,0.7558577322383462,HU3,0.99375,927.332973116735,1540.561101365029,1.1486662190268748,1540.561101365029,1.126776811833052,0.44748943378638206,0.3838435940602369,29.416342358200037,1.1869426825137799,1.1373655252028536,1.0763728327692026,HU3_SZL_MTG_ASP_PGC_SII_MDG,"[927.33297312 130.95460522 105.56640071 105.3994444   68.35300097
  35.0639999   29.52902041]",11.961716904927746,1.2182300714506331,22.201255260832667,1.1636348739752727,1.06,,[],1929.699285540217,1.06,1.06,1.06,,[],2.3749281067707666,1.7067608772590712,2.3749281067707666,1.6439493036998736,1.576687116564417,DHA,[26.3056239],1.4566778507727656,1.585350692369983
