CT,GeoMax,HarMax,CtyMax,ProMax,Value,ValGeo,GeoLim,ValHar,HarLim,GeoRank,HarRank,Nguong1,GeoNgn1,HarNgn1,ProNgn1,CtyNgn1,Values_Ngn1,ValGeoNgn2,GeoNgn2,ValHarNgn2,HarNgn2,ProNgn2,CtyNgn2,Values_Ngn2,Nguong_mm3,MinGeo3,MinHar3,ProNgn_mm3,CtyNgn_mm3,Values_Ngn_mm3,ValGeoNgn3,GeoNgn3,ValHarNgn3,HarNgn3,ProNgn3,CtyNgn3,Values_Ngn3,Slope_avg,Slope_wgt_avg
+3*3*6*20/2/21,2.9097962717790156e-22,0.0,HVX,0.4,10105.730959810431,57653.01516028099,1.0723563916933174,57653.01516028099,1.071397630026087,0.29906725036064097,0.04319390400171752,665.8209191037266,1.310079823039755,1.237085516023596,0.3223270440251572,HVX_QCG,[10105.73095981  3286.63238596],309.8261804061302,1.7925487979358787,309.8261804061302,1.600813426528636,0.42859838274932616,HVX_ITC,[10105.73095981   424.67975025],65038.96533759589,1.06,1.06,1.06,,[],259.705822665144,1.4176820517850282,175.65816853274467,1.2867650651588822,0.6507963594994313,HVX_PNJ,[10105.73095981   193.34203923],1.120165934053367,0.948440064688989
+0*1*2*27/25/33,0.9814860686355623,0.8757832692778784,DXV,0.4817518248175182,3.2540012999196146,51.50078392547808,1.1674406689394836,51.50078392547808,1.1270725159226858,0.37261361966578294,0.2556592873698152,56.161517632025976,1.190433275892877,1.1270725159226858,1.06,,[],0.7076137944931936,1.8005123631303066,0.47772222771897066,1.5915946597083706,0.4817518248175182,DXV,[3.2540013],317.64942525234676,1.06,1.06,1.06,,[],0.12641364638451116,1.4322031932695227,0.12641364638451116,1.309070434986832,0.4604569420035149,IDI,[0.14951963],1.3315302181004771,1.2218078312094034
+8*22/12-3*9/7,1.2955127683986254,0.9975958077033282,HAR,0.3523364485981308,0.039629239964200376,0.0031194028338120375,1.4455927193581872,0.0031194028338120375,1.1877566537456752,0.4658262334081685,0.32594643271242324,0.03208529889246754,1.5278803211497838,1.323030916545514,0.3523364485981308,HAR,[0.03962924],0.013003011431425845,1.7912569562645804,0.013003011431425845,1.5830854691577705,0.3523364485981308,HAR,[0.03962924],0.44652518142662745,1.0869231012427187,1.06,1.06,,[],-0.0029903754916888493,1.2732514097995817,0.029085672929560064,1.207419444281687,0.3523364485981308,HAR,[0.03962924],1.6389487773344393,1.3799179472426246
+20*28/2-19*23/11,0.9322898360379873,0.7122923945464645,NHH,0.454983922829582,15.588443054900019,3.404518636639375,1.1803198483331798,3.404518636639375,1.115646263883543,0.2985166099858453,0.05621379365815355,0.0470702031840454,1.2159513031884057,1.1488075793681891,0.40179709412707093,NHH_FLC_DGW_PSH_BAF_HBC_PET_ADG_GIL_SAM_VNG,"[15.58844305  6.77996678  1.11982001  1.00985733  0.35896549  0.34416612
  0.21840293  0.2073065   0.19986682  0.12641286  0.08479203]",0.03908526698501752,1.7176325913228427,0.03908526698501752,1.578644811543929,0.3773544660232544,NHH_PSH_HBC_PET_GIL_VNG,[15.58844305  1.00985733  0.34416612  0.21840293  0.19986682  0.08479203],11.38153036278121,1.06,1.06,0.454983922829582,NHH,[15.58844305],0.03908526698501752,1.3327548297240666,0.03908526698501752,1.254822202739941,0.3452906324931204,HBC_PET,[0.34416612 0.21840293],1.2847076610104546,1.2407645919061816
+8*9-12*13-14*25,1.0073360967383471,0.7909806153514053,LCM,0.3483309143686502,0.12816246983559332,0.40209427033050843,1.0697646491992352,59.76249777374864,1.0599999999999998,0.42387104391331437,0.14648392211773326,59.76249777374864,1.1674975396282312,1.0599999999999998,1.06,,[],0.07018165047837827,1.8149766980192197,0.07018165047837827,1.5781740790092647,0.3159085764503802,LCM_TTB,[0.12816247 0.127182  ],59.76249777374864,1.06,1.06,1.06,,[],0.0652034850205041,1.5881165054543347,0.07018165047837827,1.3691783468768592,0.3483309143686502,LCM,[0.12816247],1.2011845822439184,1.0594090099582325
+0*1*2*27/30,1.0247891764551726,0.9048466823527452,DXV,0.4817518248175182,0.08743846328617629,1.2294208487126004,1.1657487805217275,1.2294208487126004,1.1122302858850623,0.4351877698366469,0.3749972648012544,0.03738982173672752,1.2029806348652505,1.128256488349643,0.6013242635076652,DXV_LM8_CTD_ASP_CDC,[0.08743846 0.08061404 0.06242942 0.04776486 0.04040705],0.03738982173672752,1.7294211732026763,0.03738982173672752,1.568230870301736,0.4817518248175182,DXV,[0.08743846],49.0732579061416,1.06,1.06,1.06,,[],0.005000701078163136,1.393078896460967,0.009884877535308728,1.2723860914308742,0.35286766739584113,CTD_MHC,[0.06242942 0.01518939],1.2672654639032972,1.0110428011937025
+0*1*12*19*34/33,0.9641292297919555,0.84569536786322,ASP,0.4301075268817204,0.20842258320424065,5.023050851325297,1.1655931321385062,5.023050851325297,1.115235944308099,0.32785158661576336,0.2289708032455604,0.12853830326491525,1.2885948772458058,1.2021063343370075,0.42719562451540743,ASP_VMD_DAG_CTD,[0.20842258 0.17802209 0.14358442 0.13924326],0.05282108355742767,1.7451805702758936,0.05282108355742767,1.5681185487030564,0.6141732283464567,VMD,[0.17802209],14.509057065102256,1.06,1.06,1.06,,[],6.390113136184619e-05,1.2400033538896962,6.390113136184619e-05,1.1761484095347785,0.5179216211641664,ASP_VMD_CTD_TDG_KHP_SMC_TTB_PAN_PET_AGM_HII_VIP_AAA_CDC_ICT_VNE_FRT_HBC_GEX_FLC_IDI_C32_VID_SHI_ASM_ITD_PVD_ADS_PLP_HAI_GIL_NKG_SRF_SBT_FIT_AMD_PGC_LCG_PVT_EVE_FCN_TVT_DPG_PLX_TV2_BCG_DQC_PC1_KDC_DBC_HMC_PHC_ELC_MWG_POW_LHG,"[2.08422583e-01 1.78022094e-01 1.39243261e-01 4.42249143e-02
 3.11747120e-02 2.66776265e-02 2.64631872e-02 2.59644176e-02
 1.68950163e-02 1.63519329e-02 1.38256817e-02 1.20378088e-02
 1.07288381e-02 9.23434382e-03 7.09683703e-03 6.45207742e-03
 5.65028479e-03 5.48675485e-03 4.87021164e-03 4.49725089e-03
 4.27335315e-03 4.16517019e-03 3.85027425e-03 3.55880357e-03
 3.31665947e-03 3.20111809e-03 2.87400092e-03 2.80164170e-03
 2.66714377e-03 2.31513510e-03 1.79627536e-03 1.56929301e-03
 1.56372458e-03 1.31441097e-03 1.15289841e-03 1.13336108e-03
 1.11446900e-03 1.10542599e-03 1.04579282e-03 9.03175962e-04
 8.48641460e-04 6.68726920e-04 5.56206064e-04 5.07572941e-04
 4.72722029e-04 3.48037349e-04 2.84624834e-04 2.18891231e-04
 1.71756092e-04 1.42993917e-04 1.42935169e-04 1.04001578e-04
 9.62613664e-05 8.03274527e-05 7.59950587e-05 7.43655750e-05]",1.3186451804578778,1.6136595389740143
+8*9/12-6*32/0,0.9544645717744586,0.7525660260794066,NT2,1.268993839835729,5.4024392515510415,2.546980994405333,1.0842697290132566,118.60887607656207,1.0755630717195788,0.2937921318877714,0.11334326641281244,1.1294363365892957,1.2800039751973544,1.1724832018617446,0.6579121229610515,NT2_HNG_HID,[5.40243925 3.1999047  1.85093376],0.9565156872015848,1.798253795619555,0.9565156872015848,1.567871860176392,0.3483309143686502,LCM,[1.03808153],118.60887607656207,1.06,1.06,1.06,,[],0.9565156872015848,1.5806602943001864,0.9565156872015848,1.3691783468768592,0.3483309143686502,LCM,[1.03808153],1.3577782900608095,1.0963163272077097
+1*2*18*27/33,0.974806825049817,0.8796890401686701,LM8,0.6897435897435897,11.316045802826919,874.4258902005384,1.06,874.4258902005384,1.0599999999999998,0.3727682501943672,0.27032888095218616,1.5819291123936687,1.189843504582554,1.1171512747097916,0.5857477072805539,LM8_DXV,[11.3160458   9.26022077],0.29025038591892305,1.7595669928744138,0.29025038591892305,1.5672849625108762,0.5479625265819874,DXV_VMD,[9.26022077 0.9796472 ],874.4258902005384,1.06,1.06,1.06,,[],0.29025038591892305,1.2830260505109414,0.29025038591892305,1.208355584836481,0.6141732283464567,VMD,[0.9796472],1.0693201024456322,0.8256012858807387
+8*9/12-10*13/0,1.0241856299194732,0.8002994623422239,LCM,0.3483309143686502,1.0380815332266071,1.0391388525450347,1.1525143572687577,118.60885290724089,1.0599999999999998,0.3737694667125956,0.12806236440041266,1.04258000901153,1.3828558765525734,1.2461570917018578,1.06,,[],0.8905001433141443,1.7935837873077767,0.8905001433141443,1.5671143148137239,0.3483309143686502,LCM,[1.03808153],118.60885290724089,1.06,1.06,1.06,,[],0.8905001433141443,1.5806602943001864,0.8905001433141443,1.3691783468768592,0.3483309143686502,LCM,[1.03808153],1.619164366612848,0.8692323104522732
