id,CT,HarNgn2
2159928946,+6*16*16*24*28/11/33,1.6022754999630675
2160354724,+6*16*18*24*28/11/30,1.6022754999630675
2164993893,+6*19*19*24*28/11/30,1.6022754999630675
2163719613,+6*18*19*24*28/11/33,1.6022754999630675
2160547975,+6*16*19*25*30/11/13,1.5904624657141506
2165009885,+6*19*19*25*33/11/13,1.5904624657141506
2024729798,+4*8*8*29*33/0/7,1.5899377471918206
2454950645,+19*19*24*24*25/11/30,1.5878121667214444
2424519805,+16*16*24*27*28/11/30,1.5858687459059937
2447935677,+18*19*24*27*28/11/30,1.5858687459059937
2454970884,+19*19*24*25/0/10/11,1.5857994780774065
2163660571,+6*18*19*20*25/11/13,1.583676711941198
1750317979,+0*19*20*29*29/11/14,1.5835460885566188
2454998202,+19*19*24*27/11/22/26,1.582260351701312
2169746161,+6*24*24*29/10/11/14,1.582060241729636
1687719788,+0*3*6*24*27/11/13,1.5818570940763368
2017801173,+4*6*19*24*30/11/13,1.5811498439781757
2165873916,+6*19*26*29*29/11/13,1.5793265815279218
2429008669,+16*19*24*25*30*30/11,1.5748093535372272
2446588796,+18*18*24*25*30*33/11,1.5748093535372272
2125758992,+6*6*18*24*27/11/14,1.5741820814422938
1736831406,+0*12*24*24*27/11/13,1.5735084774275183
587996796,+4+10-5-13-25-26-27,1.5734721438983192
1697158756,+0*4*12*20*28/11/13,1.5724073364155386
1133938784,+19*24/18-9*10/11,1.5715792748420352
2454953088,+19*19*24*24*28/11/33,1.5700730732477388
2446574127,+18*18*24*24*28/11/30,1.5700730732477388
2457977074,+19*22*25*29/11/13/26,1.570056673156677
1669205159,+0*1*2*16*27/19/30,1.569018614982904
14114263,+0*1*2*27/30,1.569018614982904
2392964280,+14*14*20*20*28*31/22,1.5674029213424985
1687691741,+0*3*6*22*25/11/13,1.5668948159008795
2017618450,+4*6*18*24*26/11/13,1.5664332269163976
1669279120,+0*1*2*20*28/25/30,1.5663254537479316
1669112318,+0*1*2*12*27/4/33,1.5657081677272922
1809864203,+1*8*14*29/7/13/30,1.5656861082317028
1953326830,+3*6*19*19*24*24/11,1.5656229092874931
2163934602,+6*18*20*29*29/11/14,1.5645326375302122
2460210393,+19*26*29*29*30/11/14,1.564283011910603
2166039013,+6*19*29*29*30*33/11,1.564070609487993
2164758539,+6*18*29*29*33*33/11,1.564070609487993
1711857576,+0*6*24*29*29/11/14,1.5634453394836911
568443244,+1*8/7-3*6/27,1.5633030030672836
1751140037,+0*19*29*29*30*30/11,1.5628968047555976
1749857884,+0*18*29*29*30*33/11,1.5628968047555976
2555228974,-0*9*27*27/11/17/26,1.5624312138845315
2455656851,+19*20*20*29*29/11/12,1.5624278438821178
2429653834,+16*20*20*29*29/11/14,1.5622724727179005
2221336303,+8*8*22*29/0/7/25,1.5620163096004689
1745850427,+0*16*20*29*29*30/11,1.561836977002249
884757721,+8*22/12-11*12/7,1.561485696196235
2164990956,+6*19*19*24*25*25/11,1.5609115391506647
2447897745,+18*19*24*24*24*30/11,1.5603517610004205
1744966052,+0*16*16*20*24/11/13,1.560254632331136
1673950767,+0*1*12*12*27/31/33,1.5599243907491844
1807735070,+1*8*8*29/7/13/33,1.5595439556633452
1746071283,+0*16*22*24*25/11/13,1.5594699952426756
1864838270,+2*4*6*20/11/13/33,1.5593098930212568
2166057627,+6*19*29*31*33/10/11,1.5592154512388985
2459352792,+19*24*27*33/11/13/26,1.5588565706117188
2449056009,+18*20*24*29*29/11/27,1.5586125115206115
1750809582,+0*19*24*29*29*31/11,1.5586125115206115
1710454907,+0*6*16*18*20/11/13,1.5585314463787054
1749474866,+0*18*24*24*29/10/11,1.5582355063424091
22407503,-2*3*9/8/11,1.5579786831337177
2169681567,+6*24*24*24*28/11/17,1.5578027009591786
2459252196,+19*24*26*29*31/11/28,1.557573626434314
2126425470,+6*6*22*24*29/11/13,1.5574984038524895
2427931432,+16*18*26*29*29/11/28,1.5574929841243434
