id,CT,HarNgn2
1669112318,+0*1*2*12*27/4/33,1.59380013843454
1673950767,+0*1*12*12*27/31/33,1.578383754594984
1773323633,+1*2*16*27*31/25/33,1.5712526805865532
1669308708,+0*1*2*22*27/25/33,1.5673266021518262
1807324983,+1*8*8*9*9/7/25,1.5670869703788255
1668816413,+0*1*2*3*27/14/30,1.5635138685344532
1669261719,+0*1*2*19*27/20/33,1.5626893157616617
1504751054,+3*3*6*20/2/21,1.5608682452073084
1674211757,+0*1*12*27*34/25/33,1.5577257493931849
1757902454,+1*1*2*3*19*27*33,1.5576803282886946
1774726871,+1*2*26*26*27/14/33,1.556389694868201
1669112685,+0*1*2*12*27/25/30,1.5560938660259465
1808165557,+1*8*9*29/7/13/30,1.5559868014687197
1525690679,+8*10*14*20*24/21,1.5559807735380315
1697215579,+0*4*12*24*28/11/13,1.5559524959658029
1669294086,+0*1*2*21*27/31/33,1.553973539175666
1669205144,+0*1*2*16*27/18/30,1.5538108822546088
14114263,+0*1*2*27/30,1.5538108822546088
156089197,+1+1+7+8+9-13-14,1.5524488249613666
1668801812,+0*1*2*3*13*27/33,1.5516638619815883
1668082402,+0*1*1*3*25*27/33,1.5510844833434076
1763545749,+1*1*12*20*27/25/30,1.55065453814955
1773196267,+1*2*16*18*27/19/33,1.550321244653185
2018653367,+4*6*26*27*29/11/13,1.5493299239752627
1759046221,+1*1*3*18*22*27/33,1.5478434069527365
1542385440,+18*26*29*29/11/14,1.5475852897402236
1737050737,+0*12*26*29*29/11/13,1.5475787045831484
1133938784,+19*24/18-9*10/11,1.5473873770180209
1768020719,+1*2*3*26*27/12/14,1.5464090715269527
1207057635,+26*27/21-28*28/17,1.545259205599237
1752241850,+0*20*29*29*31*33/11,1.5447344851488756
1755616026,+0*25*29*29*30*30/11,1.5447344851488756
884750354,+8*22/12-3*9/7,1.543962239549329
1674100493,+0*1*12*19*27/16/30,1.543943694735638
2024729798,+4*8*8*29*33/0/7,1.5436367699463849
1755799130,+0*26*26*29*29*33/11,1.5431561462782506
1668029398,+0*1*1*2*16*27/33,1.5426487874563075
1751415200,+0*20*20*29*29/11/14,1.542395446231633
1774358362,+1*2*22*27*30/14/14,1.5407055024724967
556456571,+1*1/19+27*27/11,1.5392833466033828
