id,CT,HarNgn2
1669112688,+0*1*2*12*27/25/33,1.5608971842789956
1674100493,+0*1*12*19*27/16/30,1.543462991930042
1773921449,+1*2*19*27*31/25/33,1.5402564880730658
1808038476,+1*8*9*19/3/12/30,1.5372889393247762
1763545749,+1*1*12*20*27/25/30,1.535139245732862
1807324983,+1*8*8*9*9/7/25,1.531966550596144
1755616026,+0*25*29*29*30*30/11,1.531761339648532
1668302807,+0*1*1*9*22*27/33,1.5313642229859437
693457410,+3*25/12-1*27/11,1.531298391964173
2456287614,+19*20*26*26*29*29/11,1.5302732101356822
1668387386,+0*1*1*12*18*27/33,1.52996153830944
1674197229,+0*1*12*26*27/30/33,1.5286563937589606
1749017152,+0*18*20*27*29/11/28,1.5279995325372528
1669294086,+0*1*2*21*27/31/33,1.5278985125380804
1298939212,+14+22+25-2-3-13-32,1.5245248119105177
2430196904,+16*20*25*25*29*29/11,1.5242700078552636
1697215579,+0*4*12*24*28/11/13,1.5241350923353638
1658869782,+0*0*1*18*25*27/10,1.523309391488871
1670008509,+0*1*3*26*27/30/30,1.5232627405359902
1668801812,+0*1*2*3*13*27/33,1.5189393357975844
1668300844,+0*1*1*9*20*28/33,1.518032266009914
884750354,+8*22/12-3*9/7,1.5178432420128414
2452944057,+18*26*26*29*29*33/11,1.517699126871512
1768020764,+1*2*3*26*27/14/20,1.517125765557842
1669205228,+0*1*2*16*27/25/30,1.5159529663273903
1684450148,+0*2*20*29*29/11/14,1.5152343732286333
1668549819,+0*1*1*19*22*27/30,1.5151976203544135
1839873522,+1*19*20*21*27*27/10,1.51512181571798
1668300804,+0*1*1*9*20*27/30,1.5142744623987114
1668604789,+0*1*1*22*27/14/33,1.51422923490584
1826289504,+1*12*22*26*27/14/20,1.5140763901028438
1774358362,+1*2*22*27*30/14/14,1.5135932214991712
1298453377,+14+22+22+34-2-3-13,1.512326057211004
2452330321,+18*24*29*30*33/11/28,1.511945343655834
2459448255,+19*24*29*33*33/11/28,1.511945343655834
1807981323,+1*8*9*16/2/3/30,1.5117290786960356
2160750653,+6*16*20*29*31*33/11,1.5108894691412251
1280182202,+14+15+22+25-2-3-13,1.5105627941651616
1138717424,+11+14-2-3-10-10-13,1.5105237757467649
1313527024,+14-2-3-10-10-13-17,1.5105237757467649
1311690425,+14+33-2-3-13-29-30,1.5105180505224247
1313535409,+14-2-3-13-24-29-32,1.5105180505224247
1313535463,+14-2-3-13-25-29-31,1.5105180505224247
2151742773,+6*12*24*25*27*34/11,1.5101100943000447
