id,CT,HarNgn2
868908763,+8*10/3-9*10/3,1.6765044385539485
1889079358,+2*8*10*31/3/14/33,1.6765044385539485
2226611833,+8*10*10*16/0/3/24,1.6765044385539485
1761921873,+1*1*8*20/3/6/33,1.6609629658283178
2165516405,+6*19*22*31/21/29/33,1.632926237686664
813658337,+6*21/30+10*17/22,1.6320784878654937
2316730139,+10*20*22*30/19/24/33,1.6318854149311128
1877805054,+2*6*8*10/0/3/24,1.6304863173819852
1757339813,+1*1*1*8*34/3/33,1.6293241390591158
2227719375,+8*10*13*20/3/22/31,1.626180498981462
1789007639,+1*4*22*24/3/11/34,1.6257054341502954
2229974133,+8*10*25*31/3/14/30,1.6254104390759352
1817869179,+1*10*13*34/3/22/33,1.624001357490334
2226457451,+8*10*10*10/3/24/33,1.6222602430985893
2229231400,+8*10*19*31/3/16/33,1.6222602430985893
2227717762,+8*10*13*20/0/3/24,1.6220540802288317
1689468100,+0*3*10*22*24/29/34,1.6219010367904234
2142891841,+6*10*13*16*24/27/29,1.6203999867235657
1504253483,+2*21*21*24/11/30,1.620103638688103
523365211,+0*13/33+22*24/29,1.6193241385578951
2133766918,+6*8*10*25/0/3/24,1.6191741073969133
1568371160,-3*33*33*34/1/30,1.618701056625563
641868494,+2*22/14-3*21/7,1.6152429871460023
1878918215,+2*6*10*25/3/19/24,1.6145700352093726
2189984800,+7*10*22*34/18/21/29,1.6144010491235576
2517836141,-0*3*9*26/8/11/33,1.6123380893539838
1953006463,+3*6*17*22/10/21/29,1.611250153751112
1819434844,+1*10*21*21/3/22/33,1.611049435859645
604616700,+1*31/30-3*10/8,1.6099089867254786
1468614512,-16*30/1-26*32/34,1.6099019416764515
1477437613,-19*30/1-30*32/34,1.6099019416764515
2189595294,+7*10*20*22/19/21/29,1.6086411151380824
870014570,+8*11*22-3*9*16,1.6080223691060642
884493269,+8*22/3-9*12/11,1.6080223691060642
2684545672,-2*3*3*9/8/11/25,1.6080223691060642
23127784,-3*9*12/8/11,1.6080223691060642
973463900,+11*22/12-3*9/8,1.6080223691060642
1546985547,-0*3*9*16/8/11,1.6080223691060642
2517846484,-0*3*9*27/8/10/11,1.6080223691060642
2516124985,-0*3*6*9/8/11/13,1.6080223691060642
2517588485,-0*3*9*12/2/8/11,1.6080223691060642
2514389929,-0*3*3*9/4/8/11,1.6080223691060642
2517638590,-0*3*9*14/6/8/11,1.6080223691060642
2506752061,-0*2*3*9/8/11/20,1.6080223691060642
2668237570,-1*18*29*31/14/32/34,1.607944600106478
1865566247,+2*4*8*10*30/3/12,1.6075064541894952
1144802728,+20*21/30-12*14/13,1.60715336060987
1501855744,+2*8*10*31/3/25,1.6068174469834868
2251020189,+8*20*20*25/0/3/24,1.605832258435655
583780847,+1*17/22+6*21/30,1.605570743947661
777981540,+5*24/10+6*21/30,1.605538037859933
2400613810,+14*18*21*26*26*28/11,1.6047051902468863
870703735,+8*11/18-3*9/4,1.6046840807484335
932261220,+10*11/3-9*14/8,1.6046840807484335
870570898,+8*11/14-3*9/10,1.6046840807484335
712946123,+4*8/3-9*18/11,1.6046840807484335
712502158,+4*8*11-3*9*19,1.6046840807484335
870150495,+8*11*34-3*9*11,1.6046840807484335
868520297,+8*10*11-3*9*14,1.6046840807484335
2226691388,+8*10*10*20/3/14/30,1.6038437925162967
590230078,+1*21/29+24*24/11,1.603232772690766
523225296,+0*13/30+1*13/3,1.6029045328957638
1808451235,+1*8*10*20/3/31/33,1.6029045328957638
1827187890,+1*13*13*20/3/30/31,1.6029045328957638
534736260,+0*20/33+1*13/3,1.6029045328957638
576649803,+1*13/3+10*13/30,1.6029045328957638
576653074,+1*13/3+14*22/30,1.6029045328957638
603333993,+1*30/33-2*3/8,1.6024435117667235
940195349,+10*17/18-9*25/1,1.6022146327011315
1761920327,+1*1*8*20*34/3/30,1.6018722413067272
2157034575,+6*14*24*24*26/10/11,1.6011530225738284
197622175,+1*8-8*12-13*32,1.6009031835763443
2226723867,+8*10*10*22/3/21/24,1.6007003652432874
2229667490,+8*10*22*31/0/3/24,1.6007003652432874
2017915195,+4*6*20*21*21/10/11,1.6005295976571603
2555238251,-0*9*27*28/8/11/21,1.6005067082833837
2226719325,+8*10*10*22*30/3/12,1.6001138413275573
2060612197,+4*22*28*33/20/21/29,1.5995308695035872
2017916175,+4*6*20*21*22/11/13,1.599446234147489
583775754,+1*17/22+1*22/24,1.5989490247578455
591523079,+1*22/24+10*17/22,1.5989490247578455
2199372039,+7*13*22*24/19/21/27,1.598708672724874
569457848,+1*8/33-12*22/25,1.5965472021484957
2025450048,+4*8*10*20/3/14/31,1.595706211383387
1919087551,+2*18*20*20/11/25/30,1.5940720230215333
1920572366,+2*19*21*24/11/20/30,1.5940720230215333
1109693941,+17*31/11-9*19/8,1.5940208643593674
682396887,+3*17/22+6*21/33,1.5937883957727648
778550399,+5*24/27+6*21/33,1.593756167940761
1995863873,+3*22*24*26*27/12/21,1.593655634703521
2672000386,-1*22*24*29/4/11/32,1.5929803462735497
2671300131,-1*21*25*29/11/32/34,1.5929803462735497
2505075536,-0*1*22*29/11/13/32,1.5929803462735497
2602650503,-1*2*19*29/11/32/34,1.5929803462735497
1565996498,-3*9*14*30/8/11,1.5928107784025478
1566061957,-3*9*18*33/8/11,1.5928107784025478
2516120255,-0*3*6*9*30/8/11,1.5928107784025478
2025546495,+4*8*10*28*31/3/27,1.5921771799600124
1283517094,-1*21*29-1*24*26,1.5919340711665182
583786604,+1*17/22+13*21/3,1.5918740105364373
1312906629,-2*29/30-14*26/1,1.5917881419736528
1566070205,-3*9*19*26/8/11,1.59120593753466
2018078120,+4*6*21*22*24/11/25,1.5910231250069415
1691999561,+0*3*20*20*21/11/30,1.5910231250069415
1906431478,+2*12*20*20*21/11/30,1.5910231250069415
2059059291,+4*21*21*22*24/11/33,1.5910231250069415
1862153674,+2*3*20*20*21/11/33,1.5910231250069415
1978551799,+3*12*20*21*25/11/30,1.5910231250069415
1936925823,+3*4*6*20*21/11/30,1.5910231250069415
1535767716,+12*20*20*21*22/11,1.5910231250069415
2517821586,-0*3*9*25*33/8/11,1.589950853824581
2517756183,-0*3*9*20/8/11/30,1.589950853824581
1658784890,+0*0*1*14*28/6/33,1.5896500272642784
1566031481,-3*9*16*31/8/11,1.5895288351661652
1761926158,+1*1*8*20/19/33/33,1.5892431250445092
1757345975,+1*1*1*8/18/33/33,1.5892431250445092
1503483594,+2*14*24*24/10/11,1.588744802615525
1811088513,+1*8*20*25/14/18/33,1.587772854789119
525035561,+0*14/33+12*17/22,1.5872871744436663
1762056487,+1*1*8*31/3/21/30,1.586994523684086
2133699028,+6*8*10*20/2/3/30,1.586759500362962
2169698342,+6*24*24*25*33/10/11,1.5866324224286383
851062576,+7*22/21+9*20/2,1.5864722770816817
1784334974,+1*4*6*20/11/19/34,1.5864666645695662
556442028,+1*1/19+4*24/11,1.586389268381738
566537589,+1*7/3+4*24/11,1.586389268381738
576604603,+1*13/2+4*24/11,1.586389268381738
2350460339,+12*12*18*22*28/11/27,1.5863410293853706
1996248905,+3*22*29*31/21/27/30,1.5859206873902951
2517833242,-0*3*9*26*34/8/11,1.5857084404602693
525029784,+0*14/33+5*24/27,1.58530509828196
2125889120,+6*6*19*20*24/3/29,1.5852524341516738
1827190877,+1*13*13*20/14/14/33,1.585246064485822
1799365003,+1*6*13*20/14/19/33,1.585246064485822
214076002,+1*31+17*22-19*21,1.585127513378534
569449519,+1*8/33-3*13/21,1.5849788808788836
1808507792,+1*8*10*24/3/11/13,1.584826395949853
2048411286,+4*14*21*22*24/11/13,1.5847680233840928
1911916108,+2*14*21*22*24/11/30,1.584536001646096
1921636411,+2*20*21*22*24/11/33,1.584536001646096
1905187915,+2*12*14*21*24/11/33,1.584536001646096
1864843972,+2*4*6*21*24/11/33,1.584536001646096
1761954387,+1*1*8*22/3/13/33,1.5841429278362649
1237368961,+33*33/14-0*30/1,1.5840563786481274
197549895,+1*8-2*30-4*13,1.5834866233624754
511150964,+0*6/33+9*19/2,1.5831331384265217
868904330,+8*10/3-4*15/31,1.5830959135594769
868902251,+8*10/3-2*15/33,1.5830959135594769
868906062,+8*10/3-6*9/12,1.5830959135594769
1246680797,-0*8*17-8*24*29,1.5830418142538374
2025229317,+4*8*10*10/3/12/34,1.582975555294744
1504261043,+2*21*22*22*24/11,1.5824073289960066
1493241940,+1*1*8*9*22/3,1.5822946879883677
2025563126,+4*8*10*30*30/3/33,1.582233717312587
1761884182,+1*1*8*18/0/3/33,1.5821432387985297
1761903059,+1*1*8*19/0/3/30,1.5821432387985297
1757346772,+1*1*1*8/30/33/34,1.5817375471284572
2248976784,+8*18*22*31/3/16/33,1.5816187362275769
18396410,+8*22*31/3/33,1.5816187362275769
197555654,+1*8-3*8-33*33,1.5815414414533937
1086080845,+16*24/18-9*10/11,1.5815362606449328
1194545974,+24*30/26-9*10/11,1.5815362606449328
1194674891,+24*30/33-1*10/11,1.5815362606449328
1694511489,+0*4*6*12*28/11/13,1.581477050235581
591521476,+1*22/24+8*20/3,1.5814636041921095
1809497758,+1*8*13*22/3/30/31,1.5814427101391324
1888950680,+2*8*10*20*30/3/16,1.5810785761821402
850370484,+7*22*33-7*7*33,1.58107016882675
1761926029,+1*1*8*20/18/30/33,1.5805873231596683
1993176924,+3*19*25*31/21/29/33,1.5804132857110518
1996006909,+3*22*25*31/21/26/29,1.5804132857110518
1993972886,+3*20*22*31/21/29/33,1.5804132857110518
1977852080,+3*12*16*25/2/21/29,1.5804132857110518
1983217025,+3*14*16*31/21/26/29,1.5804132857110518
1983634855,+3*14*18*31/21/29/30,1.5804132857110518
1988702125,+3*16*25*30/21/29/33,1.5804132857110518
1687438807,+0*3*6*10*22/21/29,1.5803758166972126
2449585829,+18*21*21*24*27/11/33,1.5803698939887294
2430679512,+16*21*21*24*27/11/30,1.5803698939887294
1736441348,+0*12*21*21*24/11/33,1.5803698939887294
1477847736,-19*33/1-26*32/34,1.580290103173282
1899810290,+2*10*20*22/12/19/24,1.580250173456748
717584006,+4*11/3-2*9/8,1.5799634424490787
2517744135,-0*3*9*20*21/8/11,1.5799634424490787
2517721810,-0*3*9*18/8/11/28,1.5799634424490787
2456842262,+19*21*22*26*26*28/11,1.5797129758226285
1770347974,+1*2*8*9*22/3/12,1.579676958520544
2042963682,+4*12*20*22*28/11/27,1.5795703893466149
591690497,+1*22/28+24*24/11,1.5793865521937116
2405216775,+14*22*25*31/21/29/33,1.5792700091864684
816705856,+6*24/4-10*10/7,1.5791392655942778
816697532,+6*24/4-1*19/7,1.5791392655942778
1696334960,+0*4*10*14*25/3/12,1.5789599955599771
2061436406,+4*24*24*24/0/11/12,1.5789488617834326
1544380898,+24*24*24*24/11/12,1.5789488617834326
1543298906,+20*24*24*24/11/19,1.5789488617834326
1849776722,+2*2*6*21*21*24/11,1.5787845064509476
16660791,+4*12*20*21/11,1.5787845064509476
2042585458,+4*12*18*20*21/11/19,1.5787845064509476
1922731352,+2*21*22*24*25/11/20,1.5787845064509476
2016038521,+4*6*12*20*21/11/14,1.5787845064509476
2151193435,+6*12*20*21*22*30/11,1.5787845064509476
1534669805,+12*12*21*21*25/11,1.5787845064509476
1761687819,+1*1*8*10/2/9/33,1.5784793010570377
2057958507,+4*20*20*21*22/11/25,1.5782130254525004
1705995877,+0*5*24*26*29/21/21,1.5781687458817757
2457986625,+19*22*25*30/21/29/33,1.5780970856648353
2015467883,+4*6*10*31*34/3/33,1.5778978394738867
1448036759,-12*31/1-19*33/16,1.5778793437338123
1150889557,+20*28/21-29*32/17,1.5778429906372229
568662514,+1*8/14+1*28/33,1.5777076165958677
1787144164,+1*4*13*21/12/12/33,1.5777076165958677
1786985167,+1*4*13*13/3/31/33,1.5777076165958677
1760761327,+1*1*6*13/19/31/33,1.5777076165958677
1760761320,+1*1*6*13/19/30/30,1.5777076165958677
1711458365,+0*6*21*24*28/11/13,1.5776495299411302
1797382610,+1*6*8*13/3/31/33,1.5773285634249388
1799365424,+1*6*13*20/16/25/33,1.5773285634249388
568264868,+1*8/3+6*21/33,1.5773285634249388
1829148782,+1*13*22*31/2/21/30,1.5773285634249388
1828406189,+1*13*18*20/2/19/33,1.5773285634249388
1817587444,+1*10*13*13/19/21/33,1.5773285634249388
1809467478,+1*8*13*20/3/30/33,1.5773285634249388
1808455091,+1*8*10*20/25/25/33,1.5773285634249388
1916097743,+2*16*21*24*28/11/30,1.5772177728950454
204242179,+1*17-9*12-21*29,1.5766919349974542
2168651533,+6*22*25*31/21/29/30,1.576148537567368
1684370842,+0*2*20*22*28/11/13,1.5758320039142055
1736628289,+0*12*22*25*28/11/13,1.5758320039142055
2366084468,+12*20*21*22*27/11/13,1.5758320039142055
2449736356,+18*21*22*25*28/11/13,1.5758320039142055
571328651,+1*10*17-9*10*12,1.5754415230399836
2251359941,+8*20*22*31/3/6/30,1.5751555370862782
604695279,+1*31/33-2*31/8,1.5751227586355647
604630579,+1*31/30-21*25/8,1.5751227586355647
1513762195,+4*21*24*24/10/11,1.5748899545153765
2429749784,+16*20*21*24*27/11/26,1.5748899545153765
1993009991,+3*19*24*24*27/11/26,1.5748899545153765
2389255707,+13*24*24*26*28/10/11,1.5748899545153765
