id,CT,HarNgn2
693457410,+3*25/12-1*27/11,1.531298391964173
1486912884,+0*1*1*12*27/33,1.5297441194825865
884750354,+8*22/12-3*9/7,1.5178432420128414
120806542,+14+22+25-2-3-13,1.5105627941651616
122498461,+14-2-3-10-10-13,1.5105237757467649
1231079907,+30*33/21-7*33/17,1.5095249137603144
884752236,+8*22/12-5*5/7,1.5089162615867642
122499324,+14-2-3-13-15-31,1.5081872461799413
122319053,+14+34-2-3-13-24,1.5081872461799413
122253014,+14+33-2-3-13-30,1.5081872461799413
569327428,+1*8/30-2*3/10,1.5054711958824247
1486970056,+0*1*2*27*33/14,1.5025981407633484
656971374,+2*33/16+8*9/12,1.5019972552517311
121684755,+14+27-2-3-13-17,1.5018178710037562
1494091529,+1*2*26*27*30/33,1.4998817239063087
1493617490,+1*2*2*27*30/14,1.4998050878119304
1133938784,+19*24/18-9*10/11,1.4997933932921332
1537527878,+13*24*25*26*31/21,1.498378959524412
576166419,+1*12/33+7*8/13,1.4950923920059374
122499500,+14-2-3-13-29-32,1.4936208149821828
500116222,+0*1*2-2*3*5,1.492479760459882
569448749,+1*8/33-2*22/10,1.491579270607434
1540520879,+16*19*24*25*30/11,1.49140275229922
1542357659,+18*25*29*30/11/31,1.490559773026866
1542920138,+19*25*33*33*33/21,1.4891395806963894
569448079,+1*8/33-2*2/0,1.4891149897833915
1521564985,+6*24*25*28*34/11,1.4884577306066409
1488401577,+0*3*18*24*33/11,1.4884574669098798
868452836,+8*9/33-3*8/27,1.487386161527226
557546647,+1*2*33+1*19*27,1.487309963496906
1494029941,+1*2*19*27*30/31,1.4868618111891228
867743576,+8*9/12+14*32/20,1.4867971971568037
1497408508,+1*12*12*26*27/14,1.4864464362691596
1487415825,+0*1*22*29*33/14,1.4863297618625786
867739819,+8*9/12+9*33/30,1.4861785519792898
15104584,+1*12*27*30/31,1.4861643774036613
1487266341,+0*1*12*27/25/30,1.4857703138588925
1540840380,+16*24*24*33/10/11,1.4845423404641611
1542360289,+18*25*30*30*33/21,1.4835603960948762
1540928148,+16*26*29*29/11/14,1.483501341808466
1537298541,+13*20*25*26*33*33,1.4825921070147958
557504661,+1*2*30+6*24*26,1.4821490623361722
1542581609,+19*20*20*29/6/11,1.4820886059700178
574811732,+1*12*27-9*9*22,1.4814930489110385
1540487452,+16*19*20*29/11/27,1.4812721034152505
574809547,+1*12*27-4*4*12,1.4810272757362908
49570196,+4+7+14-2-3-13,1.4807514793965124
867739372,+8*9/12+9*20/12,1.480518419808809
1538570540,+14*20*24*25*34/11,1.4803931583616388
562314884,+1*4/30+8*9/12,1.4799644660851825
1494029048,+1*2*19*26*27/16,1.47987060180574
1541843370,+18*18*20*29/11/27,1.4794348454736832
1540389978,+16*18*20*29/2/11,1.4792260651378626
500117985,+0*1*2-5*13*14,1.479087431164695
