id,CT,HarNgn2
1133938784,+19*24/18-9*10/11,1.5108165065374892
14114263,+0*1*2*27/30,1.4948592675412966
1504751054,+3*3*6*20/2/21,1.4922454382128616
1335908090,-3*33/8-5*13/7,1.4920763135590986
558740888,+1*2/30-13*25/27,1.490114694711222
851063783,+7*22/21+10*31/21,1.489888169347806
1540928148,+16*26*29*29/11/14,1.48895187362438
884750354,+8*22/12-3*9/7,1.4873225610587122
556456571,+1*1/19+27*27/11,1.48584475499268
1207057635,+26*27/21-28*28/17,1.484809937003729
868452836,+8*9/33-3*8/27,1.4845307942731076
884757721,+8*22/12-11*12/7,1.4842121199952034
1150443846,+20*28/2-18*23/11,1.4832145241606662
572855505,+1*10/33-10*10/22,1.4811455826005318
645270498,+2*24/29+19*24/11,1.4810406824331257
1540184849,+16*16*24*27*28/11,1.480905463197422
1486970564,+0*1*2*27/25/33,1.477903730286207
893508929,+8*29/27-12*33/1,1.477610380711154
1189381580,+24*24/14-14*23/11,1.4773211391069223
1543671572,+21*24*24*27/11/13,1.4772179011395918
710692261,+4*6/30+24*29/11,1.4769549406850129
1525690679,+8*10*14*20*24/21,1.47394708170166
1494752520,+1*4*8*9/7/21,1.4724545289735382
804200319,+6*14/30+19*24/11,1.4723488872008097
591775969,+1*22/30-3*14/21,1.472074015022596
1494705213,+1*4*6*17/25/30,1.4716304682042916
1542909862,+19*25*29*29/11/27,1.4704804497687496
505504058,+0*3/29+19*24/11,1.470103854008736
590900947,+1*22/7-3*19/27,1.4697712813883204
816696046,+6*24/4-0*8/7,1.469290119504626
800817627,+6*12/14+24*28/11,1.4688211210751378
14114829,+0*1*2/14/33,1.467452597757087
1511284615,+4*8*8*29/7/25,1.4670981705094968
1333054826,-3*28/7-7*10/33,1.4670045651265105
731607948,+4*20/29+19*24/11,1.4667765285491223
998380949,+12*21/29+19*24/11,1.4667765285491223
818746751,+6*25/29+19*24/11,1.4667765285491223
1122318233,+18*27/29+19*24/11,1.4667765285491223
642400151,+2*22/29+16*24/11,1.4667765285491223
1090171323,+16*28/29+19*24/11,1.4667765285491223
1486959651,+0*1*2*16/18/33,1.466774768103012
1486971296,+0*1*2*28/25/30,1.4667715290126455
1491296787,+0*12*12*24/11/13,1.4666598238223805
1493654687,+1*2*3*26*27/12,1.4664896947501818
1493945925,+1*2*14*19*27/30,1.4659011400280797
885308564,+8*22/30-3*6/1,1.4657261751056367
1023204468,+13*22/29+19*24/11,1.4647460651569666
1486922061,+0*1*1*19*28*33,1.4636794421843775
892880345,+8*29/7-3*6/1,1.4629833779390211
1232375716,+31*31/14-18*23/11,1.4628433924367648
1520158938,+6*12*18*24/11/13,1.4627669580621816
1486965164,+0*1*2*21/14/30,1.4624395577035352
1322843408,-3*12/7-10*19/33,1.4615413453793713
1331275358,-3*25/7-10*20/33,1.4615413453793713
1242421550,-0*3/7-9*10/33,1.4615413453793713
1521144271,+6*18*24*24/11/14,1.4614804304108624
1335822235,-3*33/1-23*34/27,1.4613191136568544
1521243973,+6*19*24*27/11/12,1.461299808649342
568443508,+1*8/7-3*14/27,1.461204274971274
1295592391,-2*5/7-3*28/33,1.4609743353108728
617404919,+2*6/33+19*24/11,1.4609427572837317
1334138025,-3*30/1-23*26/27,1.4608868013301262
1133767316,+19*24/11-14*33/11,1.460416454664501
1506488621,+3*7*9*24/2/18,1.4599815731708616
