id,CT,HarNgn2
1568371160,-3*33*33*34/1/30,1.778574386527212
641868494,+2*22/14-3*21/7,1.73698256296717
1567921329,-3*19*33*34/1/16,1.7315033532692756
885308564,+8*22/30-3*6/1,1.7103538922269632
1568274850,-3*26*26*30/1/8,1.7032235973545693
1335823210,-3*33/1-26*34/8,1.6988720893628
884586089,+8*22/6-3*9/7,1.6985290329498908
1335822780,-3*33/1-25*30/8,1.6962566515213398
1334139932,-3*30/1-29*33/12,1.6930554454305118
23424787,-3*30*30/1/13,1.692418006471442
1334140260,-3*30/1-31*34/8,1.6900929960437936
1334139979,-3*30/1-29*34/26,1.6900929960437936
1335823243,-3*33/1-27*27/8,1.6900929960437936
1335823608,-3*33/1-28*31/8,1.6900929960437936
1334139806,-3*30/1-29*29/19,1.6900929960437936
1334139571,-3*30/1-28*28/16,1.6900929960437936
1334139332,-3*30/1-27*28/8,1.6900929960437936
1334136825,-3*30/1-20*29/16,1.6873838754672057
591775969,+1*22/30-3*14/21,1.6852757411743011
1334137251,-3*30/1-21*28/12,1.6833936078601093
1334139538,-3*30/1-27*34/16,1.6833936078601093
1336365901,-3*34/1-15*21/13,1.6791006300919118
734050382,+4*22/19-3*9/7,1.6787751314602737
1334135353,-3*30/1-17*32/34,1.6739025074542653
1547111203,-0*3*14*34/1/16,1.6709480448376832
617919948,+2*7/1+22*22/33,1.6691841687900102
1178811179,+22*34/20-3*30/1,1.6668705266701478
1334137074,-3*30/1-21*23/0,1.6648733949826109
1334137395,-3*30/1-21*32/25,1.6648733949826109
1334135038,-3*30/1-17*23/14,1.6648733949826109
1334136922,-3*30/1-20*32/14,1.6648733949826109
1334136629,-3*30/1-20*23/18,1.6648733949826109
1334136418,-3*30/1-19*32/6,1.6648733949826109
1334137902,-3*30/1-23*23/2,1.6648733949826109
1334139203,-3*30/1-26*32/12,1.6648733949826109
1334138409,-3*30/1-24*27/12,1.6648733949826109
1334138315,-3*30/1-24*24/18,1.6648733949826109
1334135140,-3*30/1-17*26/18,1.6648733949826109
1334124738,-3*30/1-4*23/25,1.6648733949826109
1222282937,+28*32/22-3*30/1,1.6648733949826109
1334124522,-3*30/1-4*17/6,1.6648733949826109
1334131737,-3*30/1-12*23/19,1.6648733949826109
1334131097,-3*30/1-11*27/6,1.6648733949826109
1334129638,-3*30/1-9*32/1,1.6648733949826109
1334127903,-3*30/1-7*32/18,1.6648733949826109
1334127620,-3*30/1-7*23/33,1.6648733949826109
1168747858,+22*22/18-3*9/7,1.6647601456715255
1335813855,-3*33/1-10*15/8,1.6634135352893125
1334138224,-3*30/1-23*32/27,1.6634135352893125
1334135380,-3*30/1-17*33/27,1.6634135352893125
1335808964,-3*33/1-4*32/8,1.6634135352893125
1334124458,-3*30/1-4*15/8,1.6634135352893125
511023641,+0*6/30+6*7/13,1.6601391911179688
524907657,+0*14/30+7*8/13,1.6601391911179688
1174242135,+22*28/33-3*14/1,1.657163378025236
734132485,+4*22/21-13*13/7,1.6561225381868534
1290430540,-1*31/6-3*9/1,1.6558580337375008
1334136162,-3*30/1-19*24/14,1.6519289891369475
884757225,+8*22/12-10*21/7,1.649733867570423
514718136,+0*8/33+4*4/13,1.648695232194308
706818651,+4*4/13+6*21/30,1.648695232194308
711270562,+4*7/1+6*21/30,1.6479942668149792
1335823867,-3*33/1-29*33/2,1.64753285610299
1335823724,-3*33/1-28*34/25,1.64753285610299
1335823561,-3*33/1-28*29/27,1.64753285610299
1335821190,-3*33/1-21*28/6,1.64753285610299
1335808836,-3*33/1-4*28/12,1.64753285610299
797042870,+6*9/30-3*18/21,1.6432470128276522
1336125945,-3*33/21-9*24/1,1.642677542739505
1334134900,-3*30/1-17*19/8,1.642677542739505
1567121391,-3*14*14*33/1/16,1.6411659937481096
1335823006,-3*33/1-26*28/2,1.6411659937481096
1262883325,-0*28/16-3*33/1,1.6411659937481096
1335822755,-3*33/1-25*29/16,1.6411659937481096
1335820597,-3*33/1-20*24/8,1.640192598899922
511148882,+0*6/33+7*9/1,1.6399454091287156
1242322442,-0*3/1-14*32/7,1.6390094355884472
1316960167,-3*4/1-9*32/7,1.6390094355884472
719109949,+4*12/3-9*19/11,1.6387785942544186
793464493,+6*7/13+6*21/33,1.6371245751930896
813655454,+6*21/30+7*8/13,1.63698576286625
1336366325,-3*34/1-15*34/8,1.6369821196211145
888495182,+8*25/16-3*9/7,1.6364015464706547
1335822283,-3*33/1-24*25/7,1.6360275921199594
1335815208,-3*33/1-11*32/7,1.6360275921199594
1335814316,-3*33/1-10*29/7,1.6360275921199594
261817835,+4*6-0*2-13*13,1.6356626023093683
851246430,+7*22/27-3*20/27,1.6353884604743374
884756030,+8*22/12-9*10/1,1.6349750598221513
617911715,+2*7/1+9*20/30,1.6348629555993537
1157248356,+21*22/0-3*9/7,1.6348418654406496
1178623866,+22*34/12-3*33/1,1.6342830787163831
1259845527,-0*24/8-3*30/1,1.6338790521957594
833369682,+7*9/14-3*30/1,1.6324620767360478
1336369961,-3*34/1-22*32/7,1.6322475467988151
617909075,+2*7/1+6*21/33,1.6318781719414177
1314218124,-2*32/0-3*30/1,1.6317466023866676
511021725,+0*6/30+4*8/13,1.6305853005624815
711878350,+4*7/19-0*3/14,1.6304944902035037
711881658,+4*7/19-3*4/19,1.6304944902035037
711882551,+4*7/19-3*31/20,1.6304944902035037
946598234,+10*22/33-3*18/1,1.6291972059406503
1334129995,-3*30/1-10*17/29,1.6288920941365734
831935021,+7*8/14-3*9/4,1.6286725160087112
885013522,+8*22/20-3*21/7,1.6275759035072148
294464817,+5*31+7*8-3*9,1.62592209343635
620188259,+2*8/18-3*9/7,1.6258711594965634
511024589,+0*6/30+7*8/1,1.625569189520155
1335821225,-3*33/1-21*29/8,1.6253830403781155
717991869,+4*11/16-3*9/13,1.6253124542765804
534737151,+0*20/33+2*7/1,1.62394098912935
1335811340,-3*33/1-7*17/4,1.623769156246716
1335822490,-3*33/1-24*31/16,1.6235584199593776
1335823652,-3*33/1-28*32/19,1.6235584199593776
1335824285,-3*33/1-32*33/21,1.6235584199593776
1567752199,-3*18*20*33/1/16,1.6235584199593776
1335822406,-3*33/1-24*28/33,1.6235584199593776
1335807977,-3*33/1-3*33/12,1.6235584199593776
1335819151,-3*33/1-17*28/18,1.6235584199593776
1335815689,-3*33/1-12*23/27,1.6221700858867067
231011792,+2*22-3*16-12*25,1.6212653379140942
1320735868,-3*9/7-26*29/8,1.6205875715501392
884895857,+8*22/16-21*31/7,1.6199276850609643
1071856591,+15*29/5+25*26/21,1.6198903717382591
577248786,+1*13/19+7*22/1,1.6198002431654663
850427201,+7*22/1+17*21/29,1.619122960276146
600429692,+1*28/30+4*9/2,1.6175759669952314
1334139879,-3*30/1-29*31/25,1.6173701326221408
523231208,+0*13/30+7*9/1,1.6172766911704286
528334232,+0*16/33+7*14/1,1.6166223561211523
511148991,+0*6/33+7*12/13,1.6164809623927148
617915548,+2*7/1+14*21/30,1.615491701179247
814414850,+6*22/13-1*16/7,1.615183854829927
884750492,+8*22/12-3*13/14,1.6149399688143735
850427624,+7*22/1+17*34/22,1.6145788641411618
1563861882,-3*3*24*29/0/18,1.6145756909765066
793119324,+6*7/1+14*22/30,1.6144101855871091
1509444176,+3*24*26*29/5/21,1.613961416077221
606207622,+1*33/3+4*24/11,1.6139226544775969
577205908,+1*13/18+4*24/11,1.6139226544775969
556442028,+1*1/19+4*24/11,1.6139226544775969
706824436,+4*4/13+13*21/33,1.6138010403885303
1334136778,-3*30/1-20*28/2,1.6137037677262156
884750351,+8*22/12-3*9/4,1.6125229901965652
1335817388,-3*33/1-14*32/6,1.612166722827565
1335820105,-3*33/1-19*24/12,1.6112461157653617
734233420,+4*22/25-3*9/11,1.6107543631676835
793112419,+6*7/1+6*9/30,1.6104385129689711
864611037,+7*34/1+21*25/26,1.6101315833633516
884750849,+8*22/12-3*24/7,1.6099936106105075
946485643,+10*22/29-18*21/7,1.6097617551006165
628888443,+2*13/33+7*14/1,1.609183773752289
1335823825,-3*33/1-29*31/26,1.6083451794925006
1336683615,-3*34/21-27*32/7,1.6080478995725092
1491413555,+0*12*19*24/11/16,1.607943895418168
864603403,+7*34/1+9*28/26,1.607892949922337
536300367,+0*21/33+4*7/13,1.6072736234187175
524738021,+0*14/26+2*7/1,1.6072372087451678
734014460,+4*22/18-3*30/1,1.6072363234645173
1335824163,-3*33/1-31*32/34,1.6072049847069152
829026993,+6*34/14-3*30/1,1.6068936991365506
1505433659,+3*4*14*31/21/29,1.6065201947673686
885158432,+8*22/25-21*26/7,1.6064354842163175
850280470,+7*22*25-13*14*21,1.6063930421271302
1334138485,-3*30/1-24*29/22,1.605414068198301
733868048,+4*22/14-3*31/7,1.604792333772059
1087130135,+16*25/21-3*13/5,1.6047730374912117
711882500,+4*7/19-3*30/1,1.6046963109795775
884748801,+8*22/12-1*27/7,1.6042769124665792
866426165,+8*8/14-3*13/7,1.603593534617664
877385948,+8*16/19-3*13/7,1.603593534617664
1325679525,-3*16/14-6*32/7,1.60342490077662
1327467907,-3*19/2-19*32/7,1.60342490077662
1325501250,-3*16/2-18*32/7,1.60342490077662
1314323268,-2*32/7-3*25/1,1.60342490077662
1320724689,-3*9/7-7*33/2,1.6029905756594016
565202033,+1*6/14+7*34/1,1.602985260168846
617912310,+2*7/1+10*13/30,1.602922342482882
263659255,+4*9+24*26-2*21,1.6017358283546352
641867894,+2*22/14-3*3/1,1.6016274471542349
884759829,+8*22/12-13*31/1,1.6014893885304868
658450182,+2*34/21+21*28/7,1.6012371070222808
1334075445,-3*29/34-18*33/1,1.6010292199132727
1331793603,-3*26/1-11*25/7,1.6008888993914914
736449396,+4*24/11+7*8/3,1.6005359612131846
962385492,+11*13*25-3*9*18,1.6003190027646783
1334137274,-3*30/1-21*29/2,1.6003027486533423
864631930,+7*34/1-21*27/29,1.6001288570725498
804200319,+6*14/30+19*24/11,1.599960704099889
1331797701,-3*26/1-17*26/7,1.5994979753059058
1491463909,+0*12*24*26/11/33,1.599164416394825
1242453450,-0*3/8-30*34/4,1.5991356951476108
313628880,+7*8-3*9-15*19,1.5988370326011825
639965333,+2*21/3+4*24/11,1.5977124852669748
1431309496,-10*28/7-12*31/8,1.5973351719137454
263662009,+4*9+24*30-2*17,1.597219739447014
884747150,+8*22/12-0*11/7,1.5971382892189296
1521556544,+6*24*24*26/10/11,1.5968885008255858
1509427107,+3*24*24*24/11/12,1.596534259880423
445984929,+25*31-20*28-21*25,1.5965210216858672
713459271,+4*8/19-3*8/25,1.5959577088248598
839952173,+7*14/1+13*20/30,1.5957915174470527
946469916,+10*22/29-0*4/7,1.5956203362688586
884389169,+8*22/0-3*16/7,1.5955905406955753
917082603,+9*22/33-3*16/8,1.5952305302984635
14489920,+0*12*18*24/11,1.5951414601668772
1542295821,+18*24*24*30/11/26,1.5950217131814808
1520910817,+6*16*24*30/11/26,1.5950217131814808
1521150615,+6*18*24*33/11/26,1.5950217131814808
1540840414,+16*24*24*33/11/26,1.5950217131814808
1320736044,-3*9/7-26*34/19,1.5946872214932566
1023204468,+13*22/29+19*24/11,1.5945189911084692
1133749317,+19*24/11+19*28/29,1.5945189911084692
1048287993,+14*25/29+19*24/11,1.5945189911084692
1489571354,+0*6*12*24/11/13,1.5945189911084692
1122318233,+18*27/29+19*24/11,1.5945189911084692
998380949,+12*21/29+19*24/11,1.5945189911084692
1085904687,+16*24/11+16*27/29,1.5945189911084692
1001208772,+12*24/11-13*14/11,1.5945189911084692
645269969,+2*24/29+18*24/11,1.5945189911084692
731607948,+4*20/29+19*24/11,1.5945189911084692
642400151,+2*22/29+16*24/11,1.5945189911084692
505504058,+0*3/29+19*24/11,1.5945189911084692
922046298,+9*27/5+19*26/21,1.5936954086970403
1208611298,+26*29/21-3*9/17,1.593532932488536
884585904,+8*22/6-3*3/21,1.5933519898541546
1536123839,+12*26*27*29/5/21,1.5933160303592613
1112569905,+17*34/22-3*18/1,1.5932330191871886
1086080845,+16*24/18-9*10/11,1.59264480835037
1194674891,+24*30/33-1*10/11,1.59264480835037
263460019,+4*9+10*26-9*13,1.592637022514441
885141052,+8*22/25-0*4/7,1.5926081587339262
816697532,+6*24/4-1*19/7,1.592055337856582
816705856,+6*24/4-10*10/7,1.592055337856582
850774439,+7*22/12-3*30/1,1.591492106210532
599145007,+1*27/33+7*22/13,1.5914390904144564
692425250,+3*24/21-3*19/7,1.5911287101830078
271813726,+4*22-3*3-14*17,1.591065432381437
321012209,+7*22-3*20-15*19,1.5905476499956934
734123863,+4*22/21-3*17/7,1.5903774626382303
884980309,+8*22/19-3*9/34,1.589888122111874
540043689,+0*24/11+26*31/1,1.5896175238652697
738128435,+4*25/20-3*9/7,1.5894563315271055
1334131342,-3*30/1-11*34/21,1.5893287833626504
