CT,GeoMax,HarMax,CtyMax,ProMax,Value,ValGeo,GeoLim,ValHar,HarLim,GeoRank,HarRank,Nguong1,GeoNgn1,HarNgn1,ProNgn1,CtyNgn1,Values_Ngn1,ValGeoNgn2,GeoNgn2,ValHarNgn2,HarNgn2,ProNgn2,CtyNgn2,Values_Ngn2,Nguong_mm3,MinGeo3,MinHar3,ProNgn_mm3,CtyNgn_mm3,Values_Ngn_mm3,ValGeoNgn3,GeoNgn3,ValHarNgn3,HarNgn3,ProNgn3,CtyNgn3,Values_Ngn3,Slope_avg,Slope_wgt_avg
+8*29/13-0*27/1,1.0926401959066545e-25,0.0,ANV,1.792307692307692,0.657870174282059,66.53578037293815,1.06,66.53578037293815,1.0599999999999998,0.20040927596498465,0.03359157298626479,66.53578037293815,1.0847212820575016,1.0599999999999998,1.06,,[],0.0025591512117268973,1.311356399464628,0.0025591512117268973,1.2026225806216972,1.903242511277366,ANV_TSC_FPT,[0.65787017 0.10777385 0.00436099],66.53578037293815,1.06,1.06,1.06,,[],0.0025591512117268973,1.5882695357408527,0.0025591512117268973,1.5100740859980986,1.06,,[],0.802552103989491,0.8228940997296142
+1*8/22-6*25/22,1.0483246729371343,0.9676320509637921,SZL,1.989637305699482,208259.9303083042,116.67367289316225,1.1094063318704117,3165.472965234064,1.0599999999999998,0.569486006637834,0.523879419381493,3165.472965234064,1.1097652769414976,1.0599999999999998,1.863998253736659,SZL_CTD,[208259.9303083    6185.71947928],0.9457613269128249,1.3057566861405456,1.3118796074969092,1.258792368797326,2.774629019926767,SZL_SJS_TTB_SZC_LHG_HHS,"[2.08259930e+05 7.65330129e+01 3.27978099e+01 1.93398090e+01
 9.06941709e+00 9.02660742e+00]",3165.472965234064,1.06,1.06,1.863998253736659,SZL_CTD,[208259.9303083    6185.71947928],0.7952708443271925,1.5473154179080064,0.7952708443271925,1.4942675680043698,2.2471633345012596,SZL_LHG_HHS_PHR,[2.08259930e+05 9.06941709e+00 9.02660742e+00 3.55321362e+00],-12.835873163337565,2.295097502049207
+9*20/2-13*26/33,0.7831832662239838,0.6943530906137192,CIG,2.051724137931035,80.89869965222209,2259.8165045221654,1.06,2259.8165045221654,1.0599999999999998,0.2507887555455158,0.1406157327772725,2259.8165045221654,1.062266365233703,1.0599999999999998,1.06,,[],0.5533906333398992,1.2305455230624773,0.5533906333398992,1.1677535836720978,1.656299570139856,TSC_AST,[3.59811979 1.46780881],2259.8165045221654,1.06,1.06,1.06,,[],0.4677828265343196,1.5275275033211777,0.4677828265343196,1.4931032025803892,1.748743718592965,TSC,[3.59811979],0.9109780636868787,0.6765042906047181
-3*31-5*9-12*15,1.3707343837760175e-25,0.0,THI,0.9698996655518396,0.002641676387983786,0.0513436969852531,1.1010024870048654,0.0513436969852531,1.0965351036740631,0.3601291072236691,0.06535437414164477,0.09120603335328004,1.118743235923917,1.0965351036740631,1.06,,[],-1.9275172137197185e-09,1.2085187149076062,0.0006495402310067706,1.1528339096437268,1.06,,[],0.13975598030052097,1.06,1.06,1.06,,[],-8.558976547457556e-07,1.781260509536811,-8.558976547457556e-07,1.4842402623436093,1.06,,[],0.0,0.0
-0*15-3*31-5*20,1.0646190542207206,0.9674772999846456,HTT,0.9803921568627452,0.6593256322534761,0.00014274106941259624,1.1062510412212085,276.78856119238856,1.0599999999999998,0.38302812294327354,0.19750061121745227,276.78856119238856,1.06,1.0599999999999998,1.06,,[],-2.726318010174732e-08,1.2007190905051843,0.029077156529891113,1.0897228903753005,2.6014150943396226,FLC_TTF,[0.45711132 0.04710516],276.78856119238856,1.06,1.06,1.06,,[],-9.226406002226072e-07,1.781260509536811,-9.226406002226072e-07,1.4842402623436093,1.06,,[],1.0075066892528934,0.9939798261893197
-3*31/8-15*34/27,2.012914907291626e-50,0.0,THI,0.9698996655518396,0.06563785211514561,1.7976931348623157e+308,1.06,1.7976931348623157e+308,1.0599999999999998,0.2643261254434568,0.021553524090047477,84.31491083325444,1.06,1.0599999999999998,1.06,,[],-4.105673992343697e-07,1.277866222653187,0.003988355231242916,1.1309379105241657,1.06,,[],84.31491083325444,1.06,1.06,1.06,,[],-5.9911205472818055e-06,1.7774411785741413,-0.00011886853463152212,1.4815783167495156,1.06,,[],0.0,0.0
-3*31/27-15*26/6,1.356951376538403e-25,0.0,THI,0.9698996655518396,9.411486251862312,15.662850044160516,1.074312269053857,15.662850044160516,1.0732087227414329,0.32625475926424236,0.03948880501199461,0.9514143332793166,1.1129993391740631,1.0897425547485633,0.9698996655518396,THI,[9.41148625],0.005520754944400952,1.108362999578789,1.069418720041005,1.0897228903753005,1.06,,[],34.538858649437636,1.06,1.06,1.06,,[],-1.6444110464489685e-05,1.7774411785741413,-1.6444110464489685e-05,1.4806056484932366,1.06,,[],0.0,0.0
+1*8-0*10-13*20,1.1567510973901113e-25,0.0,TTB,3.363555555555555,2.602950512760074,29.279878537444976,1.080738664358573,29.279878537444976,1.0784722946885108,0.23006237191708342,0.03861010468388924,29.279878537444976,1.080738664358573,1.0784722946885108,1.06,,[],0.003448798844483165,1.2897239674917542,0.003448798844483165,1.216329571972656,2.413651741614053,TTB_TTF_ANV_TSC,[2.60295051 1.18849448 0.13530917 0.08677221],31.974579526244543,1.06,1.06,1.06,,[],0.0006201869796198957,1.568592750856887,0.0006201869796198957,1.4796541893233845,1.748743718592965,TSC,[0.08677221],0.8825263635303137,0.9203263177944621
-3*31/8-15*21/8,2.2189228528917933e-50,0.0,THI,0.9698996655518396,0.06563785211514561,1.7976931348623157e+308,1.06,1.7976931348623157e+308,1.0599999999999998,0.3014138320335545,0.021775377869498534,84.31491083325444,1.06,1.0599999999999998,1.06,,[],0.00030405823411670937,1.2180491897294607,0.00030405823411670937,1.1410007885472084,1.06,,[],84.31491083325444,1.06,1.06,1.06,,[],-5.9911205472818055e-06,1.6296228728711246,-0.0002098154354208579,1.4704003204614433,1.06,,[],0.0,0.0
-10*31/4-15*21/27,1.504769597838926e-25,0.0,THI,0.9698996655518396,0.05755476705549065,0.8688083589818821,1.1286921457156813,0.8688083589818821,1.1075324175071204,0.42692728217524384,0.042261360399851795,0.8688083589818821,1.1286921457156813,1.1075324175071204,1.06,,[],-6.55317461447872e-07,1.143673046927529,0.2666422677214224,1.1116865960780207,1.06,,[],0.8688083589818821,1.06,1.06,1.06,,[],-7.711045596107656e-06,1.6489855796576105,-7.711045596107656e-06,1.4702139737326763,1.06,,[],0.0,0.0
+25*32-3*31-5*19,1.3141288145659824e-25,0.0,THI,0.9698996655518396,0.024760554870401335,0.550499175439643,1.06,0.550499175439643,1.0599999999999998,0.2706869518642238,0.02994208588325122,0.550499175439643,1.1132996699445108,1.0599999999999998,1.06,,[],-8.30946398875616e-08,1.2354588499890553,0.00027795187805479643,1.1044513945235979,1.06,,[],0.550499175439643,1.06,1.06,1.06,,[],-3.5326081985650276e-07,1.714252000593147,-3.5326081985650276e-07,1.4640857007172579,1.06,,[],0.9879815745890506,0.41229622488036594
-2*5-3*31-14*15,2.0832284133367225e-50,0.0,DPR,1.523668639053255,0.006391212519695445,1.7976931348623157e+308,1.06,1.7976931348623157e+308,1.0599999999999998,0.3205988480930446,0.027515047836764166,0.1436268555112335,1.1252132126123247,1.0599999999999998,1.06,,[],-4.522067828574522e-08,1.2734688654782735,0.0038349807146387323,1.1536976548975975,1.06,,[],0.1436268555112335,1.06,1.06,1.06,,[],-9.226406002226072e-07,1.7635707557912017,-9.226406002226072e-07,1.4626353577851454,1.06,,[],0.0,0.0
+9*15/33-3*31/27,1.364016421039742e-25,0.0,THI,0.9698996655518396,9.411486251862312,15.662850044160516,1.074312269053857,15.662850044160516,1.0732087227414329,0.3435118862616247,0.0405321517300386,0.9514143332793166,1.1650384390491015,1.1242110103992924,0.9698996655518396,THI,[9.41148625],1.069418720041005,1.214871118419879,1.069418720041005,1.1603629242892035,1.06,,[],34.538858649437636,1.06,1.06,1.06,,[],-1.6444110464489685e-05,1.6271671262972613,-1.6444110464489685e-05,1.459110805531624,1.06,,[],0.0,0.0
+9*20/2+12*31/2,1.0482021447294274,0.967709069546458,TSC,1.748743718592965,3.608678320613949,2.9633594942305383,1.1144921884308205,12.975548368397629,1.0907236348206417,0.47772133607065576,0.3715687260731744,12.975548368397629,1.097841258016805,1.0907236348206417,1.06,,[],0.5557800646930028,1.202644062089333,0.5557800646930028,1.1458430181152697,2.110584290441337,TSC_D2D_AST_FIT_KDC_SVC_MSN,"[3.60867832 3.57173672 1.61695607 0.8085439  0.75243948 0.69887274
 0.69207017]",12.975548368397629,1.06,1.06,1.06,,[],0.5557800646930028,1.5184440725625157,0.5557800646930028,1.458948079714755,1.9469860926599791,TSC_D2D_FIT,[3.60867832 3.57173672 0.8085439 ],1.1535908809036781,1.2159740189100317
