CT,GeoMax,HarMax,Value,CtyMax,ProMax,ValGeo,GeoLim,ValHar,HarLim,GeoRank,HarRank,Nguong1,GeoNgn1,HarNgn1,ProNgn1,CtyNgn1,Values_Ngn1,ValGeoNgn2,GeoNgn2,ValHarNgn2,HarNgn2,ProNgn2,CtyNgn2,Values_Ngn2,Slope_avg,Slope_wgt_avg,ValGeo3,MinGeo3,ValHar3,MinHar3
+4*24/21+6*23/31,1.0337493790616952,0.8335912457173629,1393.622192113113,VOS,0.9622641509433962,6.3776977566708295,1.2599392540716094,6.3776977566708295,1.1079142454411335,0.41913499842043145,0.16898427871555943,6.967354822218114,1.474168891261593,6.967354822218114,0.9261120161248775,VOS_HAG_FIR_HVX_PTC_CTF_YBM_KDC_HAX_VMD,"[1393.62219211   45.83717688   33.16938658   25.7819171    19.41635824
   16.72993888   15.60974651   12.58472622    9.58318851    9.02444073]",1.9295048796277252,1.2153313572422364,1.9295048796277252,1.167136593545034,0.8709512120724945,HAX_HSG_TRA_PET,[9.58318851 4.54686617 2.82173023 1.59881954],0.5814878985545682,0.7287467402291747,6.810732115116684,1.4073864428606218,6.810732115116684,1.3778414273725692
+24*31-3*17-4*21,1.3601487980208729,1.1475063130072913,0.046663023009387246,CMV,1.596958174904943,0.01013855944320545,1.558939399637675,0.01013855944320545,1.4760505061826952,0.7239697493069825,0.5915721361037118,0.02560885637361719,1.5657484065649263,0.02560885637361719,1.596958174904943,CMV,[0.04666302],0.008449263524236207,1.2693475599605637,0.008449263524236207,1.241485659937178,1.06,,[],1.7549873234339435,1.7346073888906643,0.02560885637361719,1.4886879539359803,0.02560885637361719,1.371741197298538
+13*24*31/12/21,1.2606035547749956,1.0191530725959352,6.687005499899978,HVX,1.104395604395604,0.8864204974127852,1.5123533077668128,0.8864204974127852,1.4183482131702638,0.5770231231030536,0.26610684515222643,3.222807343270293,1.4554945486948836,3.222807343270293,1.1245382277297171,HVX_HTI,[6.6870055 5.3997976],0.7640062748771915,1.3707346467161086,0.7640062748771915,1.3043998605039366,1.06,,[],1.6761640798957453,1.4092850940072914,3.222807343270293,1.3864482735233394,3.222807343270293,1.3567765311613287
+24*33/21-8*22/21,1.154438323704903,0.8417387876853579,244.8071916617217,CTF,1.089979123173278,10.605159010202026,1.2743441750641558,578.9944352428136,1.0599999999999998,0.3621221470822738,0.07332992068695907,11.376662349601947,1.5165043748401619,11.376662349601947,0.9008197041015782,CTF_VPH_FIR_TDG_HAX_RAL_ASP_TRA,"[244.80719166 111.00736735  88.26208411  67.08620077  38.59272474
  12.76088086  12.46382474  11.5114508 ]",3.5324800706100605,1.3269969025907735,3.4244377770594534,1.1827049974194146,0.9765930937025797,HAX_RAL_TRA_PNJ_BFC_LIX_MWG_ITD_TNA,"[38.59272474 12.76088086 11.5114508   9.75361143  3.73637077  3.45347118
  2.1745948   1.58488126  1.35824573]",0.9053243757050913,0.4673354269935338,11.218687564389006,1.401060306634357,11.376662349601947,1.3556669744487788
+24*30/21-7*14/21,1.1271246661130445,0.8809461265176329,298.5372045026568,CTF,1.089979123173278,6.801210972894778,1.2043420108193983,579.4818919892169,1.0599999999999998,0.41638348122811275,0.0871312593660658,16.310914136720307,1.496925295586307,16.310914136720307,0.9264489653259158,CTF_FIR_VPH_TDG_HAX_HVX,"[298.5372045  111.10786795 101.58237138  75.96682276  48.95624717
  44.64847744]",3.965973206425886,1.2249943493567355,3.965973206425886,1.1255096613487476,0.9221752728384501,HAX_RAL_TDC_TRA_PNJ_BFC_LIX_ACL_MWG_CMX_SHI_CMG_HSG_FCM_DAH,"[48.95624717 16.18683751 16.06462637 14.26948164 12.30084359  5.08397974
  4.37667303  2.94595906  2.87018662  1.95415616  1.60781791  1.54688165
  1.51717039  1.41465805  1.36651139]",0.7979591838871188,0.4681415057070421,16.310914136720307,1.3585280287650554,16.310914136720307,1.3553098102876366
+10*28*31-19*21*25,1.3513809262868526,1.002448351859141,0.0018620545037383095,TDG,0.56,-3.058737990203994e-09,1.4826853997948022,2.6400969779564078e-05,1.1867223949553662,0.5382673473643284,0.09735389155861436,3.804817620225013e-06,1.6221685646042414,3.804817620225013e-06,0.803170731707317,TDG_VPI,[1.86205450e-03 1.48465803e-05],5.174432128278176e-06,1.212541916510268,5.174432128278176e-06,1.1938896990857015,1.06,,[],1.6039271184729844,0.0,3.5652675513577364e-06,1.383826171140891,3.5652675513577364e-06,1.3551949017737674
+2*24/12-27*32/1,1.2844209505928164,1.1347687005037461,138.0850317139911,NNC,1.086172344689379,0.24643125583605902,1.4143492432370275,0.24643125583605902,1.3229244806583464,0.6437870247881669,0.37880329026474946,0.8389500776487875,1.4387358901948784,0.8389500776487875,1.1687206901111868,NNC_VMD,[138.08503171   1.25399556],0.5265176040054088,1.15639984579832,0.5265176040054088,1.1336488406139555,1.086172344689379,NNC,[138.08503171],-0.4501495959487818,0.10738006048784698,0.8389500776487875,1.377018752070602,0.8389500776487875,1.3551382468105926
+20*24*28*31/1/27,1.2623579734287542,1.0778334949198682,112.78134476047073,VMD,1.251269035532995,5.358102010661717,1.4034537339852884,5.358102010661717,1.2746218917370713,0.6058804470481098,0.4432680849780285,5.358102010661717,1.4487511065319063,15.75585230380061,1.1201967532359314,VMD_NNC_HSG_NTL,[112.78134476  56.88387874   9.06797388   5.85957552],0.2841301034092808,1.1749579328178203,0.2841301034092808,1.1436625206848614,1.06,,[],1.3850835141504816,0.7380874363832558,15.75585230380061,1.3621452510972165,15.75585230380061,1.3539312416082943
-6*6*8*14*30*32,1.185453376984831,0.9257624472025026,0.3513183203128938,VHG,1.0,0.004738535717539889,1.3228173753930301,0.3686579213242832,1.1160932900691676,0.4943663125611183,0.09503463004403194,0.02728800081071786,1.5470499331247005,0.02728800081071786,1.072340425531915,VHG_HTI,[0.35131832 0.06717089],1.3318981494188413e-06,1.1932575560886218,1.3318981494188413e-06,1.1646099354653339,1.06,,[],1.4611663042023844,1.2998864413151616,0.017394551874837794,1.3832388558708342,0.017394551874837794,1.350600808376951
-8*8*10*24*30*32,1.6650274120879907e-27,0.0,4.4712971672034285e-05,AGF,0.5,0.0007318080739251446,1.1325787544326915,0.0007318080739251446,1.1160932900691676,0.4933920637009866,0.0397176741342436,1.2817248346023072e-05,1.545643422469098,1.2817248346023072e-05,0.7083333333333333,AGF_VNE,[4.47129717e-05 2.17926799e-05],6.623225695289255e-10,1.1930341164101321,6.623225695289255e-10,1.1490776460859253,1.06,,[],1.6403575828028527,1.8875489025130487,1.2817248346023072e-05,1.404211463073925,1.2817248346023072e-05,1.350600808376951
