CT,GeoMax,HarMax,Value,CtyMax,ProMax,ValGeo,GeoLim,ValHar,HarLim,GeoRank,HarRank,Nguong1,GeoNgn1,HarNgn1,ProNgn1,CtyNgn1,Values_Ngn1,ValGeoNgn2,GeoNgn2,ValHarNgn2,HarNgn2,ProNgn2,CtyNgn2,Values_Ngn2,Slope_avg,Slope_wgt_avg,ValGeo3,MinGeo3,ValHar3,MinHar3
+5*24*25*26*26*31,7.435938368806999e-21,0.0,0.002348082477915863,DLG,1.017543859649123,3.309379464189106e-05,1.4904953938964236,3.309379464189106e-05,1.3429996317266433,0.3831883563583334,0.04943342539152324,5.824387778530609e-05,1.487487862908883,5.824387778530609e-05,1.0345105897367954,DLG_ASP_PNC_BCG,[2.34808248e-03 6.27716357e-04 9.83085831e-05 6.36052733e-05],3.2370876475393674e-06,1.2620738177334623,3.2370876475393674e-06,1.1964949603441613,1.06,,[],2.5190239812222988,2.8000048660873564,5.824387778530609e-05,1.3282010917894498,5.824387778530609e-05,1.2809103481450304
+5*19*20*30*30*31,7.657849566887815e-21,0.0,0.056607232613195696,DLG,1.017543859649123,0.00551385635254874,1.5353221608992094,0.00551385635254874,1.4047878133559621,0.3896746641959038,0.04842440652009622,0.00551385635254874,1.522356064008418,0.00551385635254874,0.9560933583959901,DLG_ASP,[0.05660723 0.00840273],0.00014833407985269614,1.3528031626249546,0.00014833407985269614,1.258170856876735,1.06,,[],2.0070705053852964,2.319221298094936,0.00551385635254874,1.3012202788402325,0.00551385635254874,1.2809103481450304
+5*18*20*31*33*33,7.99779698704875e-21,0.0,0.07646782859748041,DLG,1.017543859649123,0.0038519933108809223,1.6034782147828432,0.0038519933108809223,1.4483369082780064,0.3954788949312419,0.048451241887758616,0.004340831633026064,1.570690085709321,0.004045403139239761,1.017543859649123,DLG,[0.07646783],0.00010821832913655618,1.3492420736853552,0.00010821832913655618,1.2568062366530655,1.06,,[],2.6583404083216005,2.764780645524164,0.0038519933108809223,1.3012202788402325,0.0038519933108809223,1.2809103481450304
+5*17*19*25*25*33,6.870361540924284e-21,0.0,0.019649293157899424,ASP,0.8946428571428572,0.00020951350559447393,1.343689627444407,0.00020951350559447393,1.2892276860048169,0.40110709739789985,0.050375107065336405,0.00041658746608341356,1.441832878852983,0.00041658746608341356,0.8946428571428572,ASP,[0.01964929],0.0002601990774359311,1.216857964636076,0.0002601990774359311,1.1772116500926064,1.06,,[],1.4939821736239067,1.7969008767529548,0.00041658746608341356,1.3144822748627214,0.00041658746608341356,1.2809103481450304
+5*24*25*30*31*33,7.164440377852428e-21,0.0,0.002455798059019221,DLG,1.017543859649123,2.6356229147963604e-05,1.377249093957693,2.6356229147963604e-05,1.2620854296183333,0.39451111087579727,0.049654014441524855,3.882363613678003e-05,1.4922146660499813,3.882363613678003e-05,1.0466167362522465,DLG_ASP_PNC_SMC_BCG,"[2.45579806e-03 1.10427942e-04 5.57372995e-05 4.74078214e-05
 4.62312664e-05]",1.6540769375141912e-07,1.3179212079275304,1.6540769375141912e-07,1.214963545810965,1.06,,[],2.668636809455668,2.8211733314722185,5.022714887118952e-05,1.3282010917894498,5.022714887118952e-05,1.2809103481450304
+17*30-8*16-9*25,1.322968931022604,1.126105045782795,0.031413221858201,VFG,1.676511954992968,0.026193524110834112,1.5099302235955159,0.026193524110834112,1.4064660522173695,0.6568753586003446,0.5231840742121892,0.026193524110834112,1.5515286833999773,0.026193524110834112,1.676511954992968,VFG,[0.03141322],0.030489389604697107,1.2004632164054427,0.030489389604697107,1.148359606972557,1.06,,[],1.9129510667769087,2.044909847087408,0.026193524110834112,1.313200964104343,0.026193524110834112,1.2809103481450304
+17*28*30*31/12/21,1.1354516379872106,0.8403977306760877,0.001157943937049775,SPM,0.8682170542635658,0.009651077682836426,1.3952839084549986,0.009651077682836426,1.2827692641274901,0.4737241382156158,0.24105748411341738,0.01004070943729725,1.4243755359886283,0.01004070943729725,1.06,,[],0.009651077682836426,1.3015904539455994,0.009651077682836426,1.2155245764507943,1.06,,[],1.674019684065912,1.8064400909619687,0.01004070943729725,1.3513690130897387,0.01004070943729725,1.2809103481450304
-14*17*24*30*32/21,1.2422370371528944,1.092986910322575,0.024264545739139297,ASP,0.8946428571428572,0.0001211903871554513,1.326487500098868,0.0012343462455746978,1.2411423913627226,0.6014028207753915,0.44168011779537675,0.0019777604324357104,1.4211744775625663,0.0019777604324357104,1.1391687734170015,ASP_DXS_SPM_SHA_PAN,[0.02426455 0.00427264 0.00280113 0.00235377 0.00215894],0.0019777604324357104,1.207424883007744,0.0025468250773053513,1.1688843976278864,1.06,,[],1.5526106934538622,1.5604509507899285,0.0019777604324357104,1.3025739837534474,0.0019777604324357104,1.2809103481450304
-16*17*26*32/2/14,8.152173383350153e-21,0.0,0.0015042637779491305,SMC,1.09504132231405,0.10014577646002312,1.1057826266412756,0.10014577646002312,1.0936031898514298,0.4682695719976965,0.05045899906910994,0.001609038991740243,1.4629500993609363,0.001609038991740243,1.06,,[],0.0004133148041218069,1.2366433235002023,0.0004133148041218069,1.1956539737935383,1.06,,[],1.5325186694476867,1.6398890374556465,0.001609038991740243,1.322989315045075,0.001609038991740243,1.2809103481450304
+5*17*18*25*25*30,1.1121833404523551,0.9429461175403628,0.03539667647586995,ASP,0.8946428571428572,0.0003160380492338244,1.343689627444407,0.0003160380492338244,1.2892276860048169,0.5537256921793747,0.49586854355272236,0.000705732837637403,1.4438064416726963,0.000705732837637403,0.8946428571428572,ASP,[0.03539668],0.0005473001361729234,1.2124581968907535,0.0005473001361729234,1.1673318774258836,1.06,,[],1.477813482285327,1.7685655201721295,0.000705732837637403,1.331619976262169,0.000705732837637403,1.2809103481450304
+17*30-3*13-9*25,1.2010209168883381,1.0006360236799114,0.07031609094709275,SPM,0.8682170542635658,0.027006247472754583,1.4067727728648654,0.027006247472754583,1.2868069409223664,0.47191800760432717,0.2703202788651164,0.02738455654571777,1.453337903012128,0.02738455654571777,1.2723645046282668,SPM_VFG,[0.07031609 0.03030942],0.02738455654571777,1.215390666224998,0.02738455654571777,1.170500684941689,1.06,,[],3.0872943650596287,3.6158824274541814,0.02845864752081116,1.3031553862654663,0.02845864752081116,1.2809103481450304
+24*31-4*22-9*13,1.4009931502736894,1.2222218753776866,0.08983556619740117,PNC,0.9615384615384616,0.014749638077821406,1.5151486608403761,0.014749638077821406,1.3869645617378086,0.7566125053922284,0.7072178069507495,0.03540911380390943,1.5415747202246162,0.03540911380390943,0.9615384615384616,PNC,[0.08983557],0.0048218355271416454,1.2443527915822945,0.0048218355271416454,1.193981918781547,1.06,,[],1.975354651363891,2.8586392107351664,0.03447546968459695,1.3513690130897387,0.03447546968459695,1.2809103481450304
+20*31-3*21-9*25,1.4129480225488313,1.2002434225661047,0.0669385079319121,ST8,0.698224852071006,0.02949978277338401,1.5251493943637704,0.08878064885499866,1.371791054505067,0.646600114280412,0.5446421483000746,0.09929848596715006,1.5175339221506938,0.09929848596715006,1.06,,[],0.011542634084368545,1.286394101586522,0.011542634084368545,1.1700857695847429,1.06,,[],2.396035955925072,2.683208457606102,0.08878064885499866,1.3513690130897387,0.08878064885499866,1.2809103481450304
+24*31-1*22-4*22,1.146491064360484,1.0324266606868664,0.09085810074508475,PNC,0.9615384615384616,0.03447546968459695,1.2713996948047164,0.03447546968459695,1.1875895957533602,0.54977994195965,0.465935812605522,0.03677421028367765,1.4003609640672545,0.03677421028367765,1.0446961714085004,PNC_DBT,[0.0908581  0.04365341],0.004800364215632308,1.2348408460444746,0.004800364215632308,1.1778007231068652,1.06,,[],1.4221851452832492,1.4114314491247,0.03677421028367765,1.3305476340555036,0.03677421028367765,1.2809103481450304
+24*31-3*21-9*13,1.3798419075839266,1.1980265578450284,0.02433671625755604,RAL,1.465997770345596,0.03304092687575178,1.5400232257347422,0.03304092687575178,1.421558955541034,0.717274121510043,0.6774228721314483,0.03304092687575178,1.5400232257347422,0.03304092687575178,1.06,,[],0.01400482600434365,1.2324318212003875,0.01400482600434365,1.1549047569146398,1.06,,[],2.0523473936410515,3.0559357317979905,0.02136622340332479,1.3167615142853815,0.02136622340332479,1.2809103481450304
+5*17*18*20*20*26,1.0680029284807246,0.9025911342383189,0.0602938013715774,PNC,0.9615384615384616,0.011444838468699719,1.3317655756710074,0.011444838468699719,1.2858520612847282,0.48583034675983405,0.360682452300907,0.011444838468699719,1.425013416207524,0.011444838468699719,0.9615384615384616,PNC,[0.0602938],2.7522810683443056e-05,1.1913458498353116,0.029423424160488345,1.1273453431147005,1.06,,[],1.4281532054143835,1.9367710760749959,0.011444838468699719,1.3144435141524982,0.011444838468699719,1.2809103481450304
+24*31-9*25-22*22,1.406314733462569,1.1984679412279997,0.08382905221442095,PNC,0.9615384615384616,0.010237125486624626,1.5209038564604307,0.03342555918281681,1.3626813217351077,0.67643343107959,0.56495655374389,0.019156028962027026,1.6117091047603984,0.019156028962027026,1.0762673850576068,PNC_VMD_RAL_CMV_TDW,[0.08382905 0.0277861  0.02656433 0.02537141 0.02394847],0.002935883409326468,1.2221148545666007,0.002935883409326468,1.1644204222755576,1.06,,[],2.606220638280268,2.8911054959732985,0.019720023323986854,1.3093717242814977,0.019156028962027026,1.2809103481450304
+24*31/14-24*34/4,1.064165924578622,0.9575411153708662,0.08528812831977067,DGW,1.887147335423198,0.03319116745197243,1.2360564526559306,0.03319116745197243,1.1947123659126997,0.5191680235771126,0.4417896737723501,0.03181405739362567,1.4226300471527704,0.03181405739362567,1.2023760419603322,DGW_PNC_TDW_DBT_ASP,[0.08528813 0.05488098 0.03717344 0.03361446 0.03220846],0.004930312184132208,1.1918765499697537,0.004930312184132208,1.1598878597565194,1.06,,[],1.2851625606165895,1.3065645103454617,0.031895278384119014,1.2961563969688927,0.031895278384119014,1.2809103481450304
+5*6*16*17*25*26,7.383768241525969e-21,0.0,0.006170656632477918,CII,1.248387096774194,0.001550401363071317,1.5166282979409789,0.001550401363071317,1.4360572203149935,0.39482297575755415,0.04900524642458133,0.0016679146803842632,1.5070094480759737,0.0016679146803842632,1.2563521386954668,CII_BCG,[0.00617066 0.00429542],0.001550401363071317,1.1959851115990547,0.00428046527890243,1.1344011566461587,1.06,,[],1.6573764939031979,1.7208886984975793,0.0016904525665803326,1.3469642447712749,0.0016904525665803326,1.2809103481450304
+17*30-9*25-12*27,1.3063656180003091,1.208306752829833,0.06795122680072252,SPM,0.8682170542635658,0.027987090240484055,1.3854455884923107,0.027987090240484055,1.3263245793718466,0.6125812537258584,0.41504727010852416,0.029174517610882116,1.456473478918537,0.029174517610882116,1.0144752183445949,SPM_SHA_PAC,[0.06795123 0.04489116 0.04234608],0.034223960890427736,1.2190562703143728,0.034223960890427736,1.184952430876606,1.06,,[],1.5975844620934436,1.6248639466957435,0.029174517610882116,1.3513690130897387,0.029174517610882116,1.2809103481450304
+5*6*16*17*30*31,1.1530633352747146,0.9125535721340614,0.004871711970500111,ASP,0.8946428571428572,0.00038384381217766445,1.4511103301901216,0.00038384381217766445,1.3769831551545768,0.4739074553162832,0.3165763023224504,0.0007497000033419987,1.4844680369278402,0.0007497000033419987,1.1357823781779304,ASP_BCG_CII,[0.00487171 0.00197849 0.00172286],0.001318509209472688,1.1798280826996037,0.001318509209472688,1.1386575037733386,1.06,,[],1.6414616815950336,1.6820337839762172,0.0007497000033419987,1.3498786546987138,0.0006851592495204842,1.2809103481450304
+5*6*17*18*26*31,1.1058304096372142,0.8503460843204322,0.0018925529578298628,BCG,1.26431718061674,0.0002708191744984577,1.4511103301901216,0.0002708191744984577,1.3769831551545768,0.441793551835852,0.30239986729802404,0.0006424639420981136,1.5300598013351476,0.0006424639420981136,1.2563521386954668,BCG_CII,[0.00189255 0.00168225],1.255770311478988e-06,1.1865652905116786,0.0006424639420981136,1.1375862776315653,1.06,,[],1.6577683669765133,1.7195790681835872,0.0006424639420981136,1.3469642447712749,0.0005487822673682067,1.2809103481450304
+5*6*17*19*31*33,1.1850452964418794,0.9526039474872623,0.00268167538631306,ASP,0.8946428571428572,0.0001951599118284162,1.4511103301901216,0.0001951599118284162,1.3769831551545768,0.506242271850987,0.3351359099591428,0.0005751846244380907,1.5232400980269398,0.0005751846244380907,1.1357823781779304,ASP_CII_BCG,[0.00268168 0.00106247 0.00094597],3.092670788777521e-05,1.2441161576416253,3.092670788777521e-05,1.1754036876936182,1.06,,[],1.669357106077948,1.7197544077635836,0.0005751846244380907,1.3294710845508029,0.00032823398153141565,1.2809103481450304
+5*16*17*20*20*30,1.0680029284807246,0.9025911342383189,0.4245964490786288,ASP,0.8946428571428572,0.012277156014638987,1.3317655756710074,0.012277156014638987,1.2858520612847282,0.48583034675983405,0.360682452300907,0.012627921246828133,1.4341986777695703,0.012627921246828133,0.9280906593406594,ASP_PNC,[0.42459645 0.05299189],0.00013339035159392457,1.1884966617986221,0.012277156014638987,1.1291045644508833,1.06,,[],1.4411388083330334,1.9267118104171383,0.012277156014638987,1.3294710845508029,0.012277156014638987,1.2809103481450304
+5*16*20*26*31*33,7.95455055196972e-21,0.0,0.07435093659358018,DLG,1.017543859649123,0.004803880361163957,1.6034782147828432,0.004803880361163957,1.4483369082780064,0.39488371367727537,0.0484471524718994,0.00622616083121235,1.5506839492989075,0.004803880361163957,1.017543859649123,DLG,[0.07435094],1.7650557434014047e-05,1.2826628875136166,6.604737196603363e-05,1.198475968686967,1.06,,[],2.66314779023547,2.8316935693859686,0.004803880361163957,1.3012202788402325,0.004803880361163957,1.2809103481450304
+17*23/1-16*32/2,1.1910202831967454,1.0134044605948374,0.6059406112133124,LGC,1.023333333333333,0.1743398567447625,1.36629143083235,0.1743398567447625,1.2886057634414996,0.5095309583143822,0.2714739713967019,0.2196616974160693,1.4368759229779906,0.2196616974160693,1.1094814617161428,LGC_DPM_TDW_CLW,[0.60594061 0.32694322 0.29849161 0.26142661],0.054878830765940925,1.208256816589059,0.054878830765940925,1.1751839614311825,1.06,,[],1.4972413126752437,1.3124001826060199,0.2196616974160693,1.3512527128084901,0.2196616974160693,1.2808460516803133
+17*31+21*31-12*21,1.08373785886152,0.7697733674958785,0.008785408157642581,SPM,0.8682170542635658,0.005057489505448846,1.3563547485934657,0.005057489505448846,1.290355588446029,0.38757962474781144,0.08529259519042531,0.005057489505448846,1.4226280298918292,0.005057489505448846,0.8682170542635658,SPM,[0.00878541],0.0002584192490511765,1.2570037820082445,7.17760299555701e-05,1.1792299266564197,1.06,,[],1.551696575752713,1.5974362974202896,0.005057489505448846,1.2934591673175924,0.005057489505448846,1.2800701420342082
+20+30-3-21-22-22,1.2229813976846207,1.1393834509316636,2.129772957793831,PLX,0.9644268774703557,0.83022365928318,1.3225693216889938,0.83022365928318,1.2738147738966843,0.6492055727952841,0.6026114796972413,0.9000233996927904,1.368295462689516,0.9000233996927904,1.0869668732731965,PLX_ST8_TDW_ASP_HAH,[2.12977296 1.1297797  1.03423796 0.9665895  0.93020735],0.47952757136932106,1.3942124099614128,0.47952757136932106,1.3242601146129642,0.9644268774703557,PLX,[2.12977296],1.5385259516493042,1.4990425200264852,0.9000233996927904,1.329421215557401,0.9293408580580249,1.2785764994240656
+20+26-3-22-22-29,1.240973552394275,1.1401584203309034,2.1565906850424352,PLX,0.9644268774703557,0.6451835363025662,1.3599897995781984,0.6451835363025662,1.3081875332722563,0.6515714155679615,0.5928784936917532,1.0263393773865652,1.3626056360378307,1.0263393773865652,0.8313258647706809,PLX_ST8,[2.15659069 1.15595567],0.5276654751894428,1.331213204812606,0.5276654751894428,1.2739994282199774,0.9644268774703557,PLX,[2.15659069],1.3008167228357825,1.2217045491341922,1.0263393773865652,1.3061095653310848,1.0263393773865652,1.2785764994240656
+2*7*29-9*12*12,7.57593995573296e-21,0.0,0.007771893508021154,LEC,1.095406360424028,7.897927424804522,1.1422964145315482,7.897927424804522,1.108330388564292,0.4523908612180241,0.05049729075557772,0.0005511170284086267,1.4665154574549566,0.0005511170284086267,1.0441216292066913,LEC_PTL_PMG_HAX,[0.00777189 0.0026758  0.00246407 0.00226778],7.848070522678775e-06,1.292616632847686,7.848070522678775e-06,1.1541724238843658,1.06,,[],0.0,0.0,0.0005828875741078786,1.2919882249540087,0.0005511170284086267,1.2784019014482695
+9*24*31-6*9*9,1.1106808789803477,0.976959492914499,0.0021289268596586105,PNC,0.9615384615384616,0.00043999927261330167,1.3187852861435534,0.00043999927261330167,1.2609551294417687,0.4947893394264417,0.29681044481171925,0.0007835433963167143,1.4242686077399322,0.0007835433963167143,1.2005155840917592,PNC_DXS,[0.00212893 0.00131987],0.0007835433963167143,1.224471772126111,0.0007835433963167143,1.1786907506523687,1.06,,[],1.4792550879455242,1.5240165335497593,0.0007835433963167143,1.346116578404964,0.0007835433963167143,1.2779908526625288
+10*20-9*25-10*12,1.2021857475496938,0.9717827344826626,0.7564428863216316,PLX,0.9644268774703557,0.04635774327386699,1.427471946216225,0.04635774327386699,1.3120006240740494,0.46435585254470646,0.25637733112414846,0.04635774327386699,1.4582438552572181,0.04635774327386699,1.513150991543144,PLX_CSV_VAF,[0.75644289 0.08052935 0.06303048],0.017583277709095554,1.275618317588806,0.006743475918943996,1.185616358779732,1.06,,[],8.042163871394044,5.11711480888689,0.04635774327386699,1.346116578404964,0.04635774327386699,1.2779908526625288
+2*24/12-17*23/1,1.3729665271342524,1.1937606447486226,1.0669068330678986,TSC,1.051136363636364,0.7785713818103236,1.5135116474516401,0.7785713818103236,1.4109747781666229,0.7066116137767193,0.6362783598973113,0.8003517871691335,1.4704381443189944,0.8003517871691335,1.051136363636364,TSC,[1.06690683],0.5297359477031854,1.155941865857934,0.17802416417965733,1.1045050335044633,1.06,,[],1.7927063808350472,1.5328074980514907,0.7785713818103236,1.3006305971359076,0.7785713818103236,1.2773344911033142
+1*20/14-10*19/0,1.4427553632840868,1.3794291213770835,1.7744108679852921,DGW,1.887147335423198,0.07205682309270955,1.4427553632840868,0.07205682309270955,1.3794291213770835,0.758761946937398,0.6935762129640232,0.17027891892646901,1.4275017959705258,0.17027891892646901,1.3395245339177635,DGW_NO1_PNC_ITA_GTA,[1.77441087 0.94049674 0.33122106 0.306701   0.21145999],0.11367707474706032,1.205727785755484,0.11367707474706032,1.1388854846188599,1.887147335423198,DGW,[1.77441087],1.1957251417293309,1.1580845830180209,0.1769472964050788,1.3073901967327999,0.1769472964050788,1.2773211316895512
+10+20-2-12-12-13,1.2609476506642512,1.1058218015149759,0.845577245345988,PLX,0.9644268774703557,0.15026516717402338,1.369511672916138,0.15026516717402338,1.3073628143628562,0.597378086944062,0.48202674365235576,0.15026516717402338,1.4046292186208227,0.15026516717402338,1.2633895026882838,PLX_ST8_BMP,[0.84557725 0.22358916 0.17471072],0.15558546597041045,1.2646089984203408,0.09973885762642581,1.2042229954050043,1.06,,[],3.1985981478632857,2.8868344691739383,0.15026516717402338,1.3378177021062265,0.15026516717402338,1.277138253905247
+20*24*25*28/10/22,1.3180084186244676,1.2097203798164757,285828.89707996167,PNC,0.9615384615384616,15.326625501376231,1.4061331605444038,15.326625501376231,1.3345803822318372,0.6485709530178447,0.5022382665638502,21.19284241814153,1.4096030578264909,21.19284241814153,1.0635422124254426,PNC_TDW_VDP,[2.85828897e+05 5.30985364e+01 2.92747704e+01],0.4863000941094694,1.2246078787704286,0.4863000941094694,1.200938168770745,0.921904761904762,HVH,[1.2145333],1.3879504578649184,1.0709225207760846,21.19284241814153,1.2916401866721348,21.19284241814153,1.2767961022124505
+24*26-2*25-21*24,1.5124859973654927,1.2756485492778298,0.18455500142914774,HAG,1.660130718954248,0.06308319682659017,1.621976189574448,0.06308319682659017,1.468589338169067,0.7004030939652814,0.3422019438622241,0.06641272519566914,1.5395672440132244,0.06641272519566914,1.4004141966864265,HAG_TDW,[0.184555   0.07269557],0.014030496848938671,1.1692940615514533,0.00815675386247327,1.1132915573891309,1.06,,[],2.8154137926291365,2.8234172090999894,0.06641272519566914,1.3126172364338815,0.06641272519566914,1.2764936028140106
+4*24/21-6*23/31,1.0538154191156601,0.8197385927756025,8.397603968352387,YBM,1.615,5.638471764062257,1.1539350473341548,66.6453947913428,1.1146583232727318,0.4655236599903561,0.18714984396338746,6.967354822218114,1.4623141258643972,6.967354822218114,1.1216513835263835,YBM_SBV_ASP_DQC,[8.39760397 8.25950115 7.11241881 7.04332462],2.824880465275152,1.2208479646370773,2.824880465275152,1.1546357388131032,0.9396519373299559,VMD_TTF,[2.38837438 1.60111341],1.2960998309778684,1.3225651275310562,6.967354822218114,1.3766628632392932,6.810732115116684,1.2761999215617155
