id,CT,MinHar3
209198947,+1*24-0*33-12*25,1.2547706285126914
209176326,+1*24+32*34-17*18,1.2547706285126914
209153592,+1*24+26*32-16*17,1.2547706285126914
209162844,+1*24+28*31-17*18,1.2547706285126914
209162172,+1*24+28*30-16*17,1.2547706285126914
209160207,+1*24+27*34-16*17,1.2547706285126914
209150266,+1*24+26*27-17*18,1.2547706285126914
209142726,+1*24+25*25-12*25,1.2547706285126914
209173773,+1*24+31*33-16*17,1.2547706285126914
209256055,+1*24-4*9-17*18,1.2547706285126914
209254622,+1*24-4*6-19*28,1.2547706285126914
209251601,+1*24-3*31-17*19,1.2547706285126914
209250178,+1*24-3*28-22*24,1.2547706285126914
209249493,+1*24-3*27-12*17,1.2547706285126914
209263199,+1*24-4*24-12*17,1.2547706285126914
209248585,+1*24-3*25-17*18,1.2547706285126914
209226472,+1*24-2*15-17*18,1.2547706285126914
209223723,+1*24-2*10-17*19,1.2547706285126914
209222596,+1*24-2*8-16*17,1.2547706285126914
209233051,+1*24-2*27-22*24,1.2547706285126914
209248463,+1*24-3*25-11*19,1.2547706285126914
209246536,+1*24-3*21-16*17,1.2547706285126914
208864155,+1*24+7*29-17*18,1.2547706285126914
208858049,+1*24+7*23-16*17,1.2547706285126914
208829186,+1*24+6*23-17*18,1.2547706285126914
206367050,+1*20-4*16-5*16,1.2547706285126914
206359159,+1*20-3*31-4*19,1.2547706285126914
206345833,+1*20-3*5-4*18,1.2547706285126914
206339614,+1*20-2*25-10*12,1.2547706285126914
206321167,+1*20-1*25-4*12,1.2547706285126914
208664540,+1*24+1*31-10*12,1.2547706285126914
209074876,+1*24+18*23-10*19,1.2547706285126914
209123224,+1*24+22*30-12*25,1.2547706285126914
209268915,+1*24-5*6-16*17,1.2547706285126914
209352418,+1*24-14*25-30*33,1.2547706285126914
209362143,+1*24-17*18-30*33,1.2547706285126914
209362272,+1*24-17*19-25*28,1.2547706285126914
593545210,+1*24*31-2*10*13,1.2547706285126914
593531864,+1*24*30-4*10*16,1.2547706285126914
593573844,+1*24*33-2*6*10,1.2547706285126914
568028876,+1*8*24-9*12*25,1.2547706285126914
585941677,+1*19*24-10*16*19,1.2547706285126914
588168728,+1*20/14-10*12/24,1.2547706285126914
209310284,+1*24-8*22-17*18,1.2547706285126914
209274271,+1*24-5*18-10*12,1.2547706285126914
209272154,+1*24-5*13-17*18,1.2547706285126914
209341899,+1*24-12*25-17*20,1.2547706285126914
209352385,+1*24-14*25-26*26,1.2547706285126914
209319378,+1*24-9*22-16*17,1.2547706285126914
209316173,+1*24-9*13-10*19,1.2547706285126914
443484731,+24*31-1*4-21*27,1.2547394923455324
1599096989,-16*17*26*32/14/19,1.254702378563372
206368378,+1*20-4*18-22*22,1.2545844300352842
1047177158,+14*24/25-22*26/7,1.2543801314111482
209315475,+1*24-9*11-10*16,1.2542958679257925
1498906799,+1*24*24*24/2/26,1.2542231522495872
588312502,+1*20/18+17*23/1,1.2540222245760926
588168672,+1*20/14-10*10/34,1.2537582284530038
1099472831,+17*20/18-8*14/1,1.2534889465234038
568027657,+1*8*24-6*9*13,1.2533820553809665
209324650,+1*24-10*13-16*17,1.252021533756647
209324339,+1*24-10*12-16*28,1.252021533756647
1143438486,+20*20/12-3*9/25,1.251585507622469
173393128,+0*11+0*17+6*32,1.2515328242697958
194308275,+1*4+11*29-22*22,1.2504658374295852
1024999393,+13*24/16-12*25/19,1.2503022830885944
1190189982,+24*25/12-5*23/13,1.2499272859727328
594537468,+1*24/25-10*18/8,1.2498346465277257
1585263178,-8*13*24*32*33/2,1.2496964104883226
209310494,+1*24-8*23-10*12,1.2494853970503168
100230726,+10+20+29+33-12-17,1.2493975102594357
445725759,+25*30-12*22-12*25,1.2492823436212257
209284022,+1*24-6*11-12*25,1.2491139583585755
415405873,+17*26-9*25-21*25,1.2490144555968052
1517502388,+5*18*20*25*31/14,1.2490118481060142
594544266,+1*24/25-20*28/33,1.2487808215694374
1597047653,-14*17*24*30*32/4,1.2487045856908272
26894530,-14*20*25*30*32,1.2483542655751445
443532475,+24*31-3*27-5*23,1.2481393648641204
578565857,+1*14/10+22*30/8,1.2481198221567582
578560832,+1*14/10+13*31/8,1.2481198221567582
1489346963,+0*5*24*25*26*31,1.2481126823888298
1517434730,+5*17*25*25*30/2,1.2479708879727145
587027671,+1*19/25-2*4/17,1.2477514309076043
559737528,+1*3/10-9*19/10,1.2473722637364324
206354111,+1*20-3*21-4*16,1.2470813458230174
1181684074,+23*25/33-17*28/33,1.246965104163429
209237741,+1*24-3*4-16*28,1.2466304919227045
568849287,+1*8/18-6*24/7,1.246554459757957
918162727,+9*23/30+20*20/12,1.246339270013912
1505558914,+3*4*24*31/21/21,1.2463113861327697
40211802,+3+8+11-12-13-13,1.2461734560605708
638849085,+2*20/12+13*23/22,1.2452367036820573
638872493,+2*20/12-17*23/29,1.2452367036820573
1181681582,+23*25/33-13*31/19,1.2450436843319068
1262494687,-0*27/33-3*23/31,1.2450436843319068
1181682264,+23*25/33-14*31/6,1.2450436843319068
1181672824,+23*25/33-3*31/16,1.2450436843319068
1330436376,-3*23/31-6*28/33,1.2450436843319068
1330446092,-3*23/31-20*21/33,1.2450436843319068
1518288071,+6*6*11*17*29*33,1.2450436843319068
1181667238,+23*25/33+26*32/18,1.2450436843319068
441335190,+23*33-1*18-9*25,1.2450436843319068
306312592,+6*23+11*23-9*25,1.2450436843319068
419574228,+18*23-0*16-9*25,1.2450436843319068
439480921,+23*25-9*25-20*31,1.2450436843319068
441145230,+23*32-4*23-13*31,1.2450436843319068
441258877,+23*33+23*33-9*25,1.2450436843319068
441435663,+23*33-8*22-9*25,1.2450436843319068
642753353,+2*23*32-4*9*25,1.2450436843319068
657360567,+2*33/26+15*28/1,1.2450436843319068
1108154061,+17*29/22-6*9/33,1.2450436843319068
1179194716,+23*23*33-8*17*32,1.2450436843319068
1514845321,+5*6*19*31*31/14,1.2448335008270974
100295129,+10+20-3-5-11-12,1.2447681098708994
585942294,+1*19*24-12*18*25,1.2446256546535366
1143188768,+20*20/2-1*20/5,1.2439492378442898
1600462379,-17*25*30*31*32/20,1.2439379683396916
1537211229,+13*19*24*31/12/21,1.243724692781667
1586240038,-8*21*24*32/0/30,1.24366209497924
726209184,+4*17*23-24*31*32,1.2435615910471425
1202953211,+25*31/12-8*31/20,1.2433964688955224
443617748,+24*31-11*22-21*27,1.2433556790454223
584393276,+1*18*24-10*18*18,1.243290043362316
588544040,+1*20/25+7*20/6,1.2430289361905598
1038944977,+14*17*23-1*7*26,1.2424429730130293
277963701,+4*32-9*25-12*34,1.2423183934741973
588163716,+1*20/14-4*25/34,1.2423183934741973
588312437,+1*20/18+17*21/2,1.2422777491012675
1516626050,+5*12*25*30*31/2,1.241989514845515
1550464906,-0*13*30*32/28/34,1.2416320152473808
1596469900,-14*14*14*17*32*33,1.241528252446193
1584453944,-8*10*14*17*30*32,1.241528252446193
1181678460,+23*25/33-9*31/2,1.2414871569280137
588541316,+1*20/25+4*24/26,1.2411426403110009
55632227,+4+25+31-8-12-23,1.2405503359114909
395415311,+14*24-0*14-19*21,1.2405285724326984
99832188,+10+18-9-12-19-28,1.2404997359995826
1487428314,+0*1*24*24*30/21,1.2400692012598498
196636322,+1*7+17*23-0*13,1.2400497729268398
541074695,+0*25*32+15*22*24,1.2400459243471027
440468982,+23*29-9*25-16*28,1.2398879125373634
441202761,+23*32-9*25-18*28,1.2398879125373634
588308467,+1*20/18+11*23/33,1.2392969368201865
1562179847,-2*14*17*32*33/12,1.2391998955318038
1514790543,+5*6*16*17*25*33,1.2391682726838416
1514806966,+5*6*17*18*25*30,1.2391682726838416
441445836,+23*33-9*25-12*34,1.239045820784608
1517721480,+5*20*24*26*27*31,1.2387626624053325
587037450,+1*19/25-12*25/17,1.2387140829944197
147183502,+23+23+32-7-21-25,1.2386862797703193
1143438895,+20*20/12-3*22/4,1.2385173113377448
416871809,+17*31-2*27-4*23,1.2384907422782263
99810805,+10+18-3-11-12-19,1.2383727080881357
1572280195,-4*18*24*32/2/31,1.238230429487995
948664854,+10*24/26+17*25/10,1.2381635966657296
681525325,+3*17*26-4*12*12,1.237783250840503
1202139917,+25*30/10-14*23/27,1.23757087785989
1510469389,+4*5*24*25*31/34,1.2374613808370647
1143733824,+20*20/25-1*13/11,1.237343923149888
443603297,+24*31-9*25-12*21,1.2371106477661404
847725754,+7*20*24-7*7*16,1.2371106477661404
443516765,+24*31-2*28-21*27,1.2370856133828994
443625667,+24*31-12*28-21*29,1.2370856133828994
1024902699,+13*24/12-1*23/17,1.2369840002641252
1514809147,+5*6*17*20*25*31,1.236841349164203
1514828103,+5*6*18*25*31*31,1.236841349164203
1586436287,-8*25*25*28*32/6,1.2365816844397657
1583738448,-8*8*8*25*30*32,1.236351486482543
1584017970,-8*8*24*30*32/16,1.236351486482543
1603216986,-24*25*29*31/12/34,1.2359362510397889
593551048,+1*24*31-21*30*32,1.235921193091606
1505650677,+3*5*6*19*31/12,1.2358156049888016
1590597895,-10*17*21*26*32/27,1.2357660316608534
27344097,-17*20*21*29/1,1.2357660316608534
1590578268,-10*17*19*30*32/27,1.2357660316608534
1561328530,-2*10*17*32*33/27,1.2357660316608534
148327778,+23+32-5-10-25-34,1.2356867505501985
1530156991,+9*24*24*31/16/32,1.2354932137909032
1577813350,-6*8*14*17*32*33,1.2352301064898397
1239470066,-0*0*34-24*31*32,1.2352145148356055
1381177079,-6*21*34-24*31*32,1.2352145148356055
1286315142,-1*25*27-24*31*32,1.2352145148356055
1343134784,-4*13*34-24*31*32,1.2352145148356055
1344996308,-4*16*27-14*24*32,1.2352145148356055
1182659712,+23*27/1-16*32/2,1.2352145148356055
1414471463,-9*11*25-24*31*32,1.2352145148356055
1480275947,-21*23*24-24*31*32,1.2352145148356055
1240278032,-0*1*13-24*31*32,1.2352145148356055
1267330340,-1*1*4-24*31*32,1.2352145148356055
1275140739,-1*10*28-24*31*32,1.2352145148356055
1268261891,-1*2*8-24*31*32,1.2352145148356055
1595748668,-13*17*22*26*32/28,1.2351493980873565
1195088780,+24*31/14-24*34/4,1.2351230048837862
588253657,+1*20/16-17*23/31,1.2349183401759447
417011062,+17*31-22*23-24*27,1.2348828253814192
416872808,+17*31-2*28-30*34,1.234881631716804
1572165248,-4*17*24*27*29/1,1.2348762194090044
1585361918,-8*14*17*24*26*32,1.2348238327459051
1375149006,-6*10*27-18*28*32,1.234820999741349
443469337,+24*31-0*13-6*23,1.234800371908272
443489938,+24*31-1*13-17*22,1.234800371908272
1600401068,-17*24*25*26*32/4,1.2345846290433655
206365143,+1*20-4*12-6*22,1.2343877555767389
1263913357,-0*29/33-23*24/31,1.2343778274151869
1431205725,-10*27/33-23*24/31,1.2343778274151869
1602078150,-20*24*25*32/2/30,1.2343689236486195
1597340549,-14*20*24*30*32/3,1.2343459136328283
209291171,+1*24-6*28-12*17,1.2339721342232672
1513333704,+4*17*18*23*23*25,1.233966871651344
1045449083,+14*23*32-4*23*26,1.233966871651344
1180931195,+23*25*33-8*11*23,1.233966871651344
1181673188,+23*25/33-4*11/17,1.233966871651344
439232914,+23*24-9*28-10*13,1.233966871651344
1499774286,+2*3*6*17*23*23,1.233966871651344
1505010537,+3*3*17*23*24*29,1.233966871651344
1038951448,+14*17*23-21*32*33,1.233966871651344
1538780389,+14*23*27*33/2/26,1.233966871651344
1540302814,+16*17*23*23*33*33,1.233966871651344
1541262311,+17*19*19*23*29/0,1.233966871651344
1541303464,+17*19*23*23*25*25,1.233966871651344
1541308907,+17*19*23*29/10/32,1.233966871651344
19820260,+14*17*23*23/24,1.233966871651344
681489903,+3*17*23-21*26*32,1.233966871651344
439503192,+23*25-12*28-26*34,1.233966871651344
555533699,+1*1*23+6*17*23,1.233966871651344
967979572,+11*17/23-2*19/33,1.233966871651344
641179199,+2*22*23+6*11*32,1.233966871651344
917240555,+9*23*33+14*17*23,1.233966871651344
807209029,+6*17*23+9*23*30,1.233966871651344
443579613,+24*31-7*13-17*27,1.2337593449685376
295331589,+5*32+24*31-4*22,1.2337221732226549
638861133,+2*20/12-3*23/0,1.2335854584815216
415393355,+17*26-8*16-9*25,1.233271106670523
329016775,+8*11+17*26-8*18,1.233271106670523
997457818,+12*21*23+14*17*23,1.2331903400397828
673214671,+3*11/21+25*30/10,1.233126659262195
206182799,+1*20+18*23-12*25,1.2330363143732572
206163899,+1*20+16*34-12*25,1.2330363143732572
205802850,+1*20+2*24-2*12,1.2326965699725798
681479628,+3*17*23+9*23*26,1.232658568509839
1045451447,+14*23*32-10*23*30,1.2325925027292957
882963037,+8*20/34+20*26/17,1.2325917109108695
556086121,+1*1/10+14*23/24,1.2323636646216296
263353210,+4*9+6*24-16*25,1.2322654448054366
395346431,+14*24+22*24-3*25,1.2322654448054366
22124807,+1+17+27+33-6-22,1.2319664690587302
444636914,+25*26-0*2-3*16,1.231881171431926
1099991952,+17*21*33-8*16*21,1.2318548580140052
588567629,+1*20/25-10*25/31,1.2317134076766325
395414908,+14*24-0*14-2*25,1.2317117911332651
1202130475,+25*30/10-3*23/34,1.2314641164006503
439123845,+23*24-1*22-19*27,1.2314399050497888
443493991,+24*31-1*20-17*29,1.2314122812394677
633746338,+2*17*23-8*30*32,1.2312658081674646
768427228,+5*17/7+14*24/25,1.2312561552879882
927613093,+9*32/7+14*24/25,1.2312561552879882
1099609006,+17*20/24-13*25/24,1.2310828029442733
335055470,+8*23+23*29-8*24,1.2310386256868755
1283534675,-1*21*31-11*31*32,1.2308948863636364
1240437904,-0*1*34-11*31*32,1.2308948863636364
306664025,+6*23-8*16-9*25,1.2308717015816513
681619915,+3*17*33-6*12*21,1.2307925672138285
1585417369,-8*14*21*32*33/2,1.2307531864811037
684678906,+3*19/2-15*22/32,1.2307214702595306
206367191,+1*20-4*16-10*22,1.230720550371368
1143441898,+20*20/12-6*23/0,1.2307056737724495
1143440967,+20*20/12-5*23/29,1.2307056737724495
1527134676,+8*17*29*32/5/21,1.230599326599327
1189475579,+24*24/18-17*27/8,1.230599326599327
1493211365,+1*1*7*8/16/25,1.2304992043677356
1505420487,+3*4*14*17*23*29,1.2302940649683858
436211804,+22*24-12*21-26*26,1.2302913144980252
436211837,+22*24-12*21-30*33,1.2302913144980252
443839597,+24*32-9*25-13*28,1.2302315584876746
1421592546,-9*28*31-17*26*32,1.2301353508681716
206341061,+1*20-2*28-4*16,1.2300503370174871
416894345,+17*31-4*8-4*9,1.2299182340768668
1226725018,+29*32/22-3*11/33,1.229847685603659
1420393356,-9*24/33-17*32/34,1.2297603388912532
441445845,+23*33-9*25-13*21,1.2297064986026005
690196299,+3*23*29-9*9*25,1.2297064986026005
430793459,+20*31-2*4-30*33,1.2296838718208796
1143447700,+20*20/12-13*23/21,1.229659734410145
215578588,+1*33+24*33-14*21,1.2296175690846451
568925348,+1*8/20-2*12/7,1.229567851774973
1194380721,+24*30/18-3*8/17,1.229539156348432
1517385909,+5*17*20*20*21*31,1.2292812012168233
1332363032,-3*27*34-17*30*32,1.229257705866318
1471347901,-17*26*32-17*27*27,1.229257705866318
610360088,+2*2/30+8*10/34,1.2292011178521003
1537844564,+14*14*24*25/10/30,1.2291976992814293
690188443,+3*23*29+8*23*30,1.229094508095672
1421217806,-9*27*34-17*26*32,1.2288925368853572
1344370459,-4*15*27-17*26*32,1.2288925368853572
815202362,+6*23*29+23*24*33,1.2288867726584878
206344937,+1*20-3*3-10*10,1.2287403739806015
264694017,+4*11+9*33-3*16,1.2286490379054436
199449890,+1*11+9*33-3*18,1.2286490379054436
566076776,+1*7*9+17*19*32,1.2283691561285714
209326662,+1*24-10*19-22*25,1.2282576101089993
209237603,+1*24-3*4-10*19,1.2282576101089993
1359024105,-5*10*23-24*31*32,1.2282021588127672
372978535,+11*32+26*28-32*33,1.228158233858476
22143143,+1+17+29+30-6-22,1.2281486778418471
1492153898,+0*16*24*32/21/25,1.2281177047006948
339629952,+8*32-9*25-13*34,1.2281177047006948
398239663,+14*32+26*28-9*25,1.2281177047006948
16122989,+1+4+26-0-10-13,1.2278005443820172
578042293,+1*14*24-16*20*29,1.227758935391977
208752338,+1*24+4*11-12*21,1.2277350073787805
209152851,+1*24+26*31-12*25,1.2276332325281432
588320074,+1*20/18-1*29/33,1.227576458359652
594546587,+1*24/25-26*30/3,1.2275659681800544
594521342,+1*24/25+16*31/14,1.2275659681800544
209249345,+1*24-3*27-6*22,1.2275265853711668
594513992,+1*24/25+7*15/34,1.227517289494275
1602157708,-20*26*28*32/2/21,1.227388550404408
1489017281,+0*5*6*17*18*33,1.227377906440324
1411910352,-8*31*31-17*30*32,1.2273347482978476
22114748,+1+17+26-0-11-13,1.2272975129005532
21820948,+1+16+26-0-13-18,1.2272975129005532
1548916833,-0*8*8*17*28/26,1.2272615752443603
1537169170,+13*19*20*24/12/12,1.2271576568252314
1512965461,+4*14*24*24*32/21,1.2270795165137245
1533373263,+11*14*23*27*32*33,1.2270010546042018
588565774,+1*20/25-8*20/26,1.226964473015285
541069185,+0*25*32+1*7*29,1.22689689774588
589528386,+1*21/10-13*22/24,1.226728157910335
568764105,+1*8/16-2*4/7,1.2267180659442127
568844101,+1*8/18-1*22/7,1.2267180659442127
1198950208,+25*26/10-5*14/26,1.2266903151075452
1024910554,+13*24/12-9*25/10,1.226678271042002
1181679007,+23*25/33-10*22/21,1.226674564657137
1600439164,-17*25*25*30*32/4,1.2266696834485018
1571758995,-4*14*28*30*32/19,1.2266696834485018
768323164,+5*17/3+20*20/12,1.2266475554103475
443646735,+24*31-17*29-27*27,1.2265048793007545
753466298,+5*7*31+6*17*23,1.226493319138441
1541388240,+17*20*23*23/3/22,1.226384315908378
1101858206,+17*23*23-1*21*32,1.226337787932576
1038944833,+14*17*23-1*2*32,1.226337787932576
1531424639,+10*14*24*24*24/26,1.2262867802135695
1535998895,+12*23*24*29/22/22,1.226188453614564
1101861035,+17*23*23-7*17*32,1.2261605083812408
1101858086,+17*23*23-1*14*31,1.2261605083812408
1402991904,-8*11*23-24*31*32,1.2261464419521957
206365277,+1*20-4*12-11*26,1.2260458783741448
491376472,-9*17-13*17-24*32,1.2259470579656606
1570283371,-4*8*21*24*27/29,1.225809920646736
1548918172,-0*8*8*18*32/13,1.2257807512969316
1104791603,+17*26*31-4*30*33,1.225720368017058
443482950,+24*31-1*1-21*22,1.2256917879134652
97231214,+10+11+20-9-12-17,1.2255370498240044
1520599531,+6*14*23*32*32/11,1.2255311370432926
815226212,+6*23*31+23*32*32,1.225509555596245
209246402,+1*24-3*21-10*12,1.2252204052657156
513254251,+0*8*23+14*23*32,1.225206166536206
99213695,+10+16+33-5-12-19,1.2251958660459394
1503276913,+2*13*21*24/3/34,1.2251688077783809
684683403,+3*19/2-23*34/32,1.2250855666007017
684654375,+3*19/2+10*20/26,1.2250855666007017
680260738,+3*16/2-27*34/32,1.2250855666007017
307014353,+6*24+21*26-16*25,1.2249721228621495
307010738,+6*24+21*21-18*25,1.2249721228621495
440712769,+23*30-9*21-9*31,1.2249614791987675
1507416858,+3*10*10*31*32/4,1.2246329944514511
1194258681,+24*30/12-23*24/30,1.2246232463179116
1194256307,+24*30/12-18*23/2,1.2246232463179116
1146703615,+20*23/33+24*30/12,1.2246232463179116
215627630,+1*33-0*19-9*25,1.2244882286391914
416834153,+17*31-0*27-23*25,1.2244224709512246
395414919,+14*24-0*14-3*4,1.2242212097577811
395486400,+14*24-4*14-4*19,1.2242212097577811
416636597,+17*30-8*12-29*30,1.2240681579130814
209254426,+1*24-4*6-10*12,1.2240183689300914
443602522,+24*31-9*22-27*27,1.2238785725292105
588988613,+1*21*24-4*4*16,1.2238579712974256
209191676,+1*24-0*21-10*19,1.2238579712974256
561022921,+1*4*24-2*6*17,1.2238579712974256
683225191,+3*18/2-29*34/32,1.2238342949077954
196775314,+1*7-1*1-17*29,1.2238035432547236
1583843352,-8*8*12*28*32/30,1.223624816001612
1583737609,-8*8*8*24*32/26,1.223624816001612
1513363487,+4*17*20*29*32*33,1.2236243915133247
1551025898,-0*17*22*26*32/27,1.223560775817622
684681926,+3*19/2-20*29/9,1.223427112621079
569711452,+1*9*22-20*24*29,1.2231971070078471
566295936,+1*7*24+11*11*29,1.2231940150661638
1514889690,+5*6*24*25*31/14,1.2231584992878948
1521554997,+6*24*24*24/22/26,1.2230304406620631
335057392,+8*23+23*32-2*28,1.2229953471433752
209220242,+1*24-2*4-10*18,1.2229188402622757
588567525,+1*20/25-10*22/26,1.2228856609224872
22154908,+1+17+30-0-5-13,1.222854763988284
22162094,+1+17+31+33-0-13,1.222854763988284
338303925,+8*30+11*29-6*8,1.2228480431750917
1146812279,+20*24*31-3*4*18,1.2227587739998762
620930067,+2*9*15-21*26*32,1.222732595913361
1182642502,+23*27/1+24*25/12,1.2225657171531432
1520519565,+6*14*17*18*23*23,1.2224370494629573
566237121,+1*7*20+11*11*32,1.222351632323955
321413065,+7*23+23*25-8*24,1.222330222477427
209191065,+1*24-0*20-10*16,1.2222491567630185
206365121,+1*20-4*12-5*29,1.2221797049118122
1500991499,+2*5*24*31*31/34,1.222090709084168
252870373,+3*23+28*33-9*16,1.222089604185394
424278436,+19*23+28*33-9*18,1.222089604185394
252868419,+3*23+28*30-9*18,1.222089604185394
588565011,+1*20/25-7*24/22,1.222076763657761
24470824,+1+30-0-11-13-27,1.2220736539635468
24460870,+1+30+34-0-13-29,1.2220736539635468
24439518,+1+30+31-0-13-28,1.2220736539635468
24016922,+1+26-0-13-34-34,1.2220736539635468
24016899,+1+26-0-13-28-32,1.2220736539635468
21504352,+1+15+26-0-5-13,1.2220736539635468
23468767,+1+23+26+31-0-13,1.2220736539635468
23976591,+1+26+30-0-13-33,1.2220736539635468
23967595,+1+26+29-0-13-27,1.2220736539635468
568846975,+1*8/18-4*13/7,1.2219554568925997
588249633,+1*20/16-11*25/4,1.2219554568925997
1180930193,+23*25*33-5*23*30,1.221857813003954
576409212,+1*13*24-2*12*25,1.2218506767402983
206367372,+1*20-4*16-19*23,1.2217430422757711
403106706,+15*26+24*31-12*28,1.2216336529310403
334992670,+8*23+17*31-22*22,1.22161637502321
593445153,+1*24*24-3*12*13,1.2216062949403377
673514612,+3*11/29+17*17/22,1.2214269485283675
395414989,+14*24-0*14-5*13,1.2213452507294835
585242466,+1*18/19-3*25/7,1.2213351934086405
99781911,+10+18+33-12-17-19,1.221324812247928
100244770,+10+20+30-12-17-31,1.221324812247928
1305513607,-2*18/19-17*32/34,1.2212872400585904
1099903854,+17*21*23-9*11*32,1.2211540097090852
1521536132,+6*23*27*33*33/26,1.2211145791152105
882790504,+8*20/29+8*29/5,1.2211108854509378
801367086,+6*12/30+8*10/34,1.2210591686673482
541069414,+0*25*32+1*17*33,1.2210438771222727
1549009568,-0*8*12*13*17/26,1.2210280925103882
1585220943,-8*13*20*24/16/26,1.2210280925103882
1442029205,-12*12/8-14*24/26,1.2209811512343722
594517604,+1*24/25+11*23/10,1.2209500756407905
594521966,+1*24/25+17*32/10,1.2209500756407905
443545364,+24*31-4*22-11*26,1.2209474733853038
230099048,+2*21+14*24-12*25,1.2209091709894868
1403996714,-8*13*32-10*20*29,1.2208779166913435
1517415765,+5*17*22*31*31/34,1.2206819922109835
499215799,+0*0/13-25*26/11,1.220652689762988
979646953,+11*28*30-11*11*14,1.220652689762988
443488194,+24*31-1*10-17*27,1.2206175393541412
1579206812,-6*13*26*32/28/34,1.22053839337075
1507744230,+3*11*14*24/2/18,1.2204974206944323
1505886855,+3*5*16*25*31/12,1.2204303253602455
589215302,+1*21/2-23*24/31,1.2203658927165943
1517854829,+5*22*24*25*26/12,1.220335989192641
1453335849,-13*27*27-24*28*32,1.2202457710818817
588163204,+1*20/14-4*10/17,1.220093922121147
1737469,+1+30-0-13-23,1.220039501434329
21542957,+1+15+30+32-0-13,1.220039501434329
335091812,+8*23+29*32-9*25,1.2199892327361093
