CT,GeoMax,HarMax,CtyMax,ProMax,Value,ValGeo,GeoLim,ValHar,HarLim,GeoRank,HarRank,Nguong1,GeoNgn1,HarNgn1,ProNgn1,CtyNgn1,Values_Ngn1,ValGeoNgn2,GeoNgn2,ValHarNgn2,HarNgn2,ProNgn2,CtyNgn2,Values_Ngn2,Nguong_mm3,MinGeo3,MinHar3,ProNgn_mm3,CtyNgn_mm3,Values_Ngn_mm3,ValGeoNgn3,GeoNgn3,ValHarNgn3,HarNgn3,ProNgn3,CtyNgn3,Values_Ngn3,Slope_avg,Slope_wgt_avg
+24*31-3*17-4*21,1.4124404346604913,1.2076580604405083,CMV,0.9096385542168672,0.020428558042528234,0.01013855944320545,1.5876314531982603,0.01013855944320545,1.5110582914899113,0.7352319416079903,0.6136440300808054,0.026096157118047508,1.608674059481876,1.5272536596429915,1.06,,[],0.008449263524236207,1.2828229592776692,0.008449263524236207,1.2408179276509952,1.5406508549365694,KHP_RAL,[0.01471778 0.01035693],0.026096157118047508,1.4886879539359803,1.371741197298538,1.06,,[],0.007682633350030449,1.302042952968887,0.007682633350030449,1.2436709442176601,0.6486486486486487,RAL,[0.01035693],1.7593287035207894,1.7699707258696922
+4*24/21-6*23/31,1.1251753753096012,0.9677935032341771,TMT,2.022727272727272,44.93530002838176,5.638471764062257,1.248153525530086,5.638471764062257,1.1296162913005194,0.5220600506778981,0.21591558804798,6.967354822218114,1.5179096817364233,1.438548637879481,1.6049487391694464,TMT_VMD_YBM_SBV_LDG_PMG_FIR,"[44.93530003 20.17275445 19.47053774 12.44433788  9.10262555  7.43325011
  7.39003197]",1.9295048796277252,1.2427508139233459,1.9295048796277252,1.1798012877290467,1.629322021699228,SBV_FIR_ASP_VAF_HSG,[12.44433788  7.39003197  6.27548911  2.67180292  1.98555981],6.967354822218114,1.3766628632392932,1.3670254512312205,1.6049487391694464,TMT_VMD_YBM_SBV_LDG_PMG_FIR,"[44.93530003 20.17275445 19.47053774 12.44433788  9.10262555  7.43325011
  7.39003197]",4.19114168375639,1.255864100066372,6.03697449455514,1.216635063499468,2.0665723863398284,FIR_ASP,[7.39003197 6.27548911],1.372204039309464,1.377552938797835
-8*14*24*30*32/2,1.5753705055463767,1.408728019855101,DLG,3.111587982832618,0.002266967072123011,0.0007320880396936162,1.64017864448718,0.0007320880396936162,1.5139558847743653,0.7905757477083546,0.7458866040054729,0.0009242431224908334,1.5434567632715397,1.4561417027681973,3.111587982832618,DLG,[0.00226697],7.262077471259626e-09,1.1792045517309144,7.309605879964131e-05,1.1499151765632922,1.06,,[],0.0009242431224908334,1.376754955157232,1.333035272924641,3.111587982832618,DLG,[0.00226697],1.522647900237294e-06,1.1410089475343554,8.550607381139751e-05,1.0847902099006816,1.06,,[],1.8371453789590393,1.9999728844347393
+24*31-3*17-22*31,1.4158202935908466,1.283294791898577,TDW,1.128767123287671,0.018822485056710216,0.010000321442992536,1.5116577905140316,0.010000321442992536,1.4165834113884337,0.7744544403466898,0.731356149820412,0.020868466665710777,1.5552857891778864,1.4871192747495179,1.06,,[],0.016086626816263255,1.326790337012951,0.016086626816263255,1.2705903751138323,1.06,,[],0.020868466665710777,1.353322758137834,1.3309490722866675,1.06,,[],0.004614270832379963,1.335500247314977,0.008038447928084702,1.2627201479830608,0.6486486486486487,RAL,[0.00952348],1.6342048856060718,1.6123865347169073
+2*24/12-23*28/1,1.431378917810074,1.2510082469517445,VNG,1.178082191780822,46.91482870267742,0.24643125583605902,1.554624218934895,0.24643125583605902,1.4452442827518113,0.7169786936162671,0.6371223049246907,0.6939168559661348,1.4961468671620224,1.4302031999980611,1.4454352258694465,VNG_VMD,[46.9148287   1.50854747],0.5278996110651011,1.2177709944464536,0.5278996110651011,1.1763177152296027,1.06,,[],0.6939168559661348,1.361575583990629,1.3236786291172136,1.4454352258694465,VNG_VMD,[46.9148287   1.50854747],0.05872216182146107,1.130500441572261,0.0652229508427099,1.1034233486446756,1.622143160795994,DMC_SKG_VAF_DQC_ITD_FRT_EVE_HAI_SHI_HII_SBV_PGC_ASP_TAC_JVC_HMC_TRA,"[0.41211137 0.30146008 0.28825374 0.23630392 0.2356219  0.23204891
 0.22224145 0.1689947  0.13768019 0.13053865 0.11874652 0.10274006
 0.09427087 0.08923847 0.08521272 0.07948458 0.07348415]",0.9266198603346563,0.9099523446127531
+8*8*19*24*28/5,1.2304877845061093,0.9177720756689763,KHP,2.43265306122449,5.275048563822291,8.97690029222722,1.5143914182070302,8.97690029222722,1.34159427740429,0.5116760588737833,0.35439298302261907,10.268340185440843,1.499378974612417,1.3972598278020467,1.06,,[],9.878063831732184,1.3254967781363276,0.515945945010221,1.2560555352130545,2.43265306122449,KHP,[5.27504856],10.268340185440843,1.3343712617707768,1.3183217545293557,1.06,,[],10.268340185440843,1.3125746367975815,10.268340185440843,1.237544991899405,1.06,,[],1.8532946285090774,1.188848670078242
+2*24/12-27*32/1,1.247287214977902,1.1210497581784948,VNG,1.178082191780822,12.605702911960742,0.24643125583605902,1.3546817605356059,0.24643125583605902,1.274550432317434,0.5696123372522629,0.32089866759693747,0.8389500776487875,1.4184366680905036,1.363565969260718,1.3229049210387132,VNG_SBV_VMD,[12.60570291  4.25053277  1.50805693],0.058413654109792615,1.1787688656737303,0.058413654109792615,1.131549616326341,1.6598372467949447,SBV_DMC_SKG_VAF_TDG_DQC_ITD_FRT_EVE_HSG_HAI_TCT_NAF_SHI_TLG_HII_PGC_TAC_ASP_JVC_HMC_TRA_TCD_CMG_VPG_BMP,"[4.25053277 0.41211137 0.30146008 0.28825374 0.27902728 0.2365424
 0.2353728  0.23212147 0.22224029 0.19879747 0.1689947  0.16448261
 0.15802551 0.13769507 0.13552705 0.13078723 0.10273808 0.08921874
 0.08609077 0.08321968 0.07948458 0.07358141 0.07013911 0.06382376
 0.06362753 0.06118017]",0.8389500776487875,1.3220190140256305,1.3164919383453444,1.3229049210387132,VNG_SBV_VMD,[12.60570291  4.25053277  1.50805693],0.058413654109792615,1.1527169807785076,0.058413654109792615,1.1148844497768036,1.6441304076609242,SBV_DMC_SKG_VAF_DQC_ITD_FRT_EVE_HAI_SHI_HII_PGC_TAC_ASP_JVC_HMC_TRA_CMG_VPG_BMP,"[4.25053277 0.41211137 0.30146008 0.28825374 0.2365424  0.2353728
 0.23212147 0.22224029 0.1689947  0.13769507 0.13078723 0.10273808
 0.08921874 0.08609077 0.08321968 0.07948458 0.07358141 0.06382376
 0.06362753 0.06118017]",1.4100612355494389,1.1028460270121856
+28*29/32-1*33/5,9.402086161810573e-24,0.0,HOT,1.02013422818792,84.12714247169428,1.3639789688379347,1.382081436943596,1.3639789688379347,1.302371699818796,0.3909504244800693,0.04461211329461176,9.426312542999547,1.431081748210076,1.369782509448013,1.5404069199192025,HOT_SJS,[84.12714247 19.54994547],7.05214593710789,1.235990593935796,7.05214593710789,1.1870392218015609,1.06,,[],9.426312542999547,1.339572584030051,1.3150528208204129,1.5404069199192025,HOT_SJS,[84.12714247 19.54994547],-1.7976931348623157e+308,1.2024236888340138,11.73655708323425,1.1626474399148128,1.06,,[],1.4910955493606879,0.0
+1*20/14-10*19/0,1.5182571024565097,1.4560106046330623,PNC,1.0625,0.6176018661874214,0.07205682309270955,1.5182571024565097,0.07205682309270955,1.4560106046330623,0.8194932243254165,0.8000933708917889,0.17027891892646901,1.488012811012608,1.4449857301424713,1.1879919813882225,PNC_GTA_TDW_TAC,[0.61760187 0.40246661 0.31685761 0.24815081],0.11367707474706032,1.2298607647712367,0.11367707474706032,1.152075915227046,1.06,,[],0.17027891892646901,1.3696987975395403,1.3148699683748353,1.1879919813882225,PNC_GTA_TDW_TAC,[0.61760187 0.40246661 0.31685761 0.24815081],0.17027891892646901,1.266214376278304,0.17027891892646901,1.2228930760230208,1.06,,[],1.487132209538102,1.453751051072535
+1*30/14-10*25/8,1.3680028869339014,1.2203715269519084,CDC,1.025316455696202,0.14062776605382102,0.07393475089242053,1.4751255789373996,0.07393475089242053,1.378121806161134,0.7596845472128403,0.7223965533063419,0.11193616500431225,1.4860684904586883,1.4382792668434417,1.025316455696202,CDC,[0.14062777],0.05498181386331897,1.2466869801752116,0.1435219202519553,1.2107204544679964,1.06,,[],0.11193616500431225,1.3536796555652517,1.3148699683748353,1.025316455696202,CDC,[0.14062777],0.1435219202519553,1.2369487952731066,0.1435219202519553,1.2118741546685121,1.06,,[],1.6255078303042065,1.7099400804140497
+20-0-7-17-22-22,1.199750897247717,0.9430462641067082,VMD,1.712788259958071,1.9748462651330163,0.49770714799188587,1.4613191962992977,0.49770714799188587,1.3806628654951463,0.5154999770388418,0.37159294119069014,0.8875832730817499,1.4632272932184247,1.3929862912563071,1.3876441299790354,VMD_PNC,[1.97484627 1.36520992],0.596797769849456,1.3031442407570066,0.596797769849456,1.2298371640288015,1.06,,[],0.8875832730817499,1.3663260589984838,1.312339522048759,1.3876441299790354,VMD_PNC,[1.97484627 1.36520992],0.22609111717857147,1.1868040772388329,0.9012389000484986,1.1437642085323592,1.06,,[],1.2369524778290786,1.218817529654391
-6*6*8*14*30*32,1.2335675725763522,0.9742532092724082,DLG,3.111587982832618,5.193611554645514,0.004738535717539889,1.3551150080370546,0.3686579213242832,1.1077192179120874,0.5225885759026088,0.10850102672145204,0.02728800081071786,1.5415079327484584,1.4377317069675821,2.5369767871152336,DLG_HAG,[5.19361155 0.06683782],1.4990199387573314e-06,1.2248264881259716,1.4990199387573314e-06,1.1735510968435645,1.4359727456688904,CII_BCG_VIP_SHA_LCG_PVT_SBV_BFC_THG_POW_PVD_HSG_CKG,"[1.08483259e-03 1.69196697e-04 1.16214357e-04 5.64421894e-05
 4.92170583e-05 3.72573153e-05 1.65380785e-05 5.30131473e-06
 3.54374444e-06 3.33628166e-06 3.02067760e-06 2.43848689e-06
 1.65796814e-06]",0.02728800081071786,1.3281485407003177,1.3119693377734691,2.5369767871152336,DLG_HAG,[5.19361155 0.06683782],2.983052823033209e-07,1.1292758718531373,2.983052823033209e-07,1.0600355317763748,1.427517711486457,BCG_LCG_PVD_HT1_GMD_PAN,"[1.69196697e-04 4.92170583e-05 3.02067760e-06 9.51043660e-07
 7.42627975e-07 3.55701820e-07]",1.2898503702634647,1.2327748684834914
+2*17/21+26*27/21,1.0582111579613185,0.700786706543642,SPM,1.583333333333333,456.45408263280274,37.71364679196359,1.4128754205010812,37.71364679196359,1.2653377913429495,0.37430894653714925,0.12467993058083879,78.4985903040912,1.560352470925549,1.4347784681984628,1.583333333333333,SPM,[456.45408263],78.4985903040912,1.2924907484943458,78.4985903040912,1.2183276809689159,1.06,,[],78.4985903040912,1.33600417819316,1.3098659481861896,1.583333333333333,SPM,[456.45408263],174.82435054436195,1.3024376581369457,174.82435054436195,1.2200552611423012,1.06,,[],1.4825070116352654,1.1618297465061014
+1*12/25-6*22/27,1.3576865085500056,1.2131480965306465,DHA,1.241584158415842,90.6294277614438,23.370616925969404,1.4478280591289385,23.370616925969404,1.3314080164781923,0.6793784795451513,0.6032601487100383,29.897105276198822,1.501072500383643,1.4151312849563977,1.5080115600337247,DHA_CRC_LM8_ADS_IDI_GTA,[90.62942776 54.4791995  44.31451972 39.82098966 35.77580564 32.82965424],25.519847912971166,1.2866515700416647,25.519847912971166,1.2399646294839275,1.985207100591716,ADS,[39.82098966],29.897105276198822,1.3244216164575817,1.3074954949914968,1.5080115600337247,DHA_CRC_LM8_ADS_IDI_GTA,[90.62942776 54.4791995  44.31451972 39.82098966 35.77580564 32.82965424],25.519847912971166,1.2240374084713908,25.519847912971166,1.1869622621301597,1.06,,[],1.607086717896289,1.0829542263552538
+9*20*31-9*12*25,1.2796889410585745e-23,0.0,CLG,3.506493506493507,0.8824895507025315,0.02700771975152251,1.2696936985581138,0.02700771975152251,1.176759274515877,0.5590432264223019,0.04559635667849667,0.002081629233700334,1.554456266795596,1.4157760116601026,3.506493506493507,CLG,[0.88248955],0.001865997834573235,1.2011521900088704,0.001865997834573235,1.1619262573032971,1.06,,[],0.0021231664695517774,1.3170317304189088,1.3054318106142138,3.506493506493507,CLG,[0.88248955],4.069753387458563e-06,1.2093922141238933,4.069753387458563e-06,1.1407198336720157,1.2387158491995038,PPC_NNC_TBC_DVP_HHS_NCT_BMP,"[6.39315161e-04 6.05523162e-04 2.01247890e-04 1.53236010e-04
 1.09440573e-04 9.52610432e-05 7.73337504e-05]",16.53807023385322,10.022594103492695
+1*4+11*24-10*19,1.5022280328859683,1.379120040377307,GTA,1.147239263803681,0.08361375268195223,0.02380394467595713,1.5660807243658337,0.02380394467595713,1.4874426027262289,0.8360577783395653,0.8192754059687113,0.06048415282510452,1.5309886739256928,1.469577120685282,1.147239263803681,GTA,[0.08361375],0.06048415282510452,1.4241635401760384,0.06048415282510452,1.3375504966095217,1.06,,[],0.06048415282510452,1.3152006601502584,1.3054307947494286,1.147239263803681,GTA,[0.08361375],0.0515674965488469,1.2578361543063712,0.0515674965488469,1.2015109847263248,1.06,,[],1.7220818755597107,1.7177343073587736
+25*25+25*30-12*25,1.5175257916900708,1.3103682235836938,LBM,1.702702702702703,0.012904808330176274,0.04342423901731152,1.6295654308652705,0.04342423901731152,1.4686134638658055,0.7587837803924729,0.7262204413753913,0.05200780895523907,1.6042427232631966,1.4581861308261104,1.06,,[],0.01305968472244577,1.2495326832164022,0.01305968472244577,1.180476994984363,1.06,,[],0.05200780895523907,1.3343604109456386,1.3045452021323858,1.06,,[],0.0019546137873048463,1.1663511924821408,0.0019546137873048463,1.1442752228538846,1.3000157190209638,NCT_DVP_DHA_TRA_SZL,[0.00487519 0.00327465 0.00311758 0.0025245  0.00228393],2.068906675976446,2.392583410882356
+1*20*31-2*12*25,1.6746891204075962,1.4719731232522846,CCI,2.098765432098765,0.0028680024285906145,0.003913856424577804,1.6883136410390995,0.003913856424577804,1.547198743466079,0.82386354638425,0.7983873061434641,0.009311712511050502,1.659658765591218,1.524187286176191,1.06,,[],0.0008763311738196127,1.3054425311111455,0.0008763311738196127,1.259825498960937,1.214339134458506,D2D_DVP_BMP_DHA,[0.00240037 0.0017887  0.00159853 0.00120481],0.009311712511050502,1.320205739867013,1.3035881548239157,1.06,,[],2.5023890506580152e-05,1.260011167982916,0.0005608868962241607,1.209183909167256,1.361702127659574,DVP,[0.0017887],2.074448658003981,2.880666310562271
+17*31-4*23-24*27,1.3197005106606232,0.9847894619655383,TMT,2.022727272727272,0.009630491350804227,0.011590629662746956,1.624347190526848,0.011590629662746956,1.4883437113338895,0.5793978332370443,0.40793479574383373,0.011590629662746956,1.497947805178788,1.4145505548082071,1.06,,[],0.00895968286769384,1.233753047300134,0.00895968286769384,1.1836913034308747,1.06,,[],0.011590629662746956,1.3312026967301416,1.3035392921415716,1.06,,[],0.011590629662746956,1.2282194198802097,0.011590629662746956,1.1912129945687402,1.06,,[],2.1339905390721454,1.825995866968113
+17*31-21*27-24*28,1.1770410586333533,0.9660030436684073,PAC,1.208333333333334,0.00907314918629735,0.00885248737371953,1.3979218878920459,0.00885248737371953,1.3491064561477517,0.5790901995455142,0.45070247269155983,0.01170691442220079,1.430501815082552,1.3732036634531979,1.06,,[],0.01170691442220079,1.240793534897158,0.01170691442220079,1.2052352548568388,1.06,,[],0.01170691442220079,1.314932090873274,1.3007292540345372,1.06,,[],0.01170691442220079,1.2289134412990383,0.01170691442220079,1.1918697510924872,1.06,,[],1.4695638554985702,1.5288112453005587
+1*26/14-1*10/24,1.400304490261328,1.3322888555297012,TAC,1.413461538461538,0.09340669512853565,0.04248521564217108,1.400304490261328,0.04248521564217108,1.3322888555297012,0.7448639264352588,0.7141543487180624,0.10447749380559712,1.4133519907548673,1.3805881933071553,1.06,,[],0.13563749487990534,1.1905346407163253,0.13563749487990534,1.168393228421549,1.06,,[],0.10447749380559712,1.316099319125777,1.3000847438217173,1.06,,[],0.13563749487990534,1.189993674053915,0.13563749487990534,1.1660673333893885,1.06,,[],1.5326346712127514,1.224648246204672
+3*15/31+16*17/21,0.9831555422245495,0.6466873959784771,HVX,1.720183486238532,552.3117724892575,107.89363574803069,1.3816333344102434,107.89363574803069,1.2966324329862384,0.37877077861568165,0.12795732697422826,157.57516385988475,1.475662714797626,1.3894747757250758,1.6517584097859324,HVX_SPM,[552.31177249 370.96418538],133.6732344056039,1.4726214736010395,133.6732344056039,1.3507399443703547,1.06,,[],191.75697126526077,1.3219385852994425,1.299523142297137,1.6517584097859324,HVX_SPM,[552.31177249 370.96418538],250.09861330832467,1.2815180935366266,250.09861330832467,1.2160339304155496,1.06,,[],1.4328488651822031,1.3397563137679467
+3*17/22+25*30/10,1.1871272601505036,1.0656134773636514,PNC,1.0625,395771.3145130627,68.41186091711135,1.2969622035339936,68.41186091711135,1.2071861134194888,0.5429396862630805,0.3926133982277153,69.0583691125865,1.4118014251708257,1.361931594000948,1.0625,PNC,[395771.31451306],80.29445765051302,1.2963932556125668,80.235582987265,1.2151744551406831,1.06,,[],68.41186091711135,1.314777484343944,1.2982590062055026,1.0625,PNC,[395771.31451306],5.454901391653052,1.253072956489312,5.454901391653052,1.163411715494446,0.6486486486486487,RAL,[10.84495737],9.46336423562001,3.4398733917925775
+2*15/31+17*18/21,0.9546179699863451,0.639409591360507,HVX,1.720183486238532,549.8049963672031,107.00957306321475,1.3415293433385658,107.00957306321475,1.2677016110791153,0.3642344911480526,0.127060786659407,140.97828341135747,1.4410322991037,1.3625351537461137,1.6517584097859324,HVX_SPM,[549.80499637 342.82149156],156.31649367994584,1.4726214736010395,156.31649367994584,1.3507399443703547,1.06,,[],179.09230966917355,1.3219385852994425,1.2975960878354307,1.6517584097859324,HVX_SPM,[549.80499637 342.82149156],179.09230966917355,1.2728309586092506,179.09230966917355,1.2023170367640483,1.06,,[],1.4516591717670118,1.3757439017609219
-17*20*31*32/1/10,1.1632392167381025,0.9454260573366366,SBV,1.077844311377246,2.2443010446848417,0.0001317197921191694,1.3287280679135658,0.0001317197921191694,1.2497011122612627,0.5166327955680357,0.2679047360223202,0.05857561657905803,1.4482312131252413,1.387365342305164,1.278577328102416,SBV_HSG,[2.24430104 0.34724083],4.5124996767879347e-07,1.162506147035971,0.029330547517360497,1.1246704511582526,1.077844311377246,SBV,[2.24430104],0.05827272230562868,1.3198557544158585,1.2973251751798995,1.278577328102416,SBV_HSG,[2.24430104 0.34724083],-1.8006571190062516e-08,1.1909987391814876,0.07731450264996903,1.1414122360697754,1.06,,[],1.6098611585941918,1.801959235281078
